SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
STARLINK-4319;3.7;19:33:31;20;NNE;19:36:06;54;ESE;19:39:59;10;S;53084;1 53084U 22077AT  26027.48050742 -.00000016  00000-0  31013-5 0  9996;2 53084  97.6028 210.5914 0001479  67.4731 292.6652 15.05644235194781
STARLINK-5532;3.6;19:34:18;10;SW;19:38:32;79;SE;19:40:16;35;ENE;55760;1 55760U 23028V   26027.28672042  .00000518  00000-0  51187-4 0  9996;2 55760  70.0016 348.6357 0002708 273.9737  86.1113 14.98338304159840
STARLINK-35201;3.1;19:34:23;35;E;19:35:12;39;NE;19:38:55;10;NNW;65664;1 65664U 25211N   26027.08887745  .00007904  00000-0  55136-3 0  9995;2 65664  97.6043  73.0813 0001202 112.4088 247.7266 15.05653615 20787
STARLINK-32407;4.2;19:34:33;10;WNW;19:38:44;59;SW;19:42:09;15;SE;62172;1 62172U 24225K   26027.08137010  .00085101  00000-0  70019-2 0  9994;2 62172  69.9954 269.3164 0003208 239.5640 120.5202 14.98614580 63642
STARLINK-5423;4.2;19:34:53;10;WNW;19:39:04;59;SW;19:42:30;15;SE;55670;1 55670U 23021AU  26027.61559094  .00001323  00000-0  11899-3 0  9997;2 55670  70.0045 267.9576 0002889 263.2737  96.8093 14.98205487163137
STARLINK-5619;2.6;19:35:07;10;WSW;19:37:10;57;WNW;19:37:10;57;WNW;55755;1 55755U 23028Q   26027.57571310  .01205987  85324-3  16560-2 0  9995;2 55755  69.9959 336.2839 0004694 232.2380 127.8409 16.06151873160177
STARLINK-5820;3.9;19:35:56;10;W;19:40:09;64;NNW;19:41:53;33;NE;55781;1 55781U 23028AS  26027.21973902 -.00000492  00000-0 -33485-4 0  9995;2 55781  70.0015 328.9569 0002759 272.4204  87.6639 14.98327233160320
STARLINK-34959;3.0;19:36:08;35;E;19:37:08;43;ENE;19:40:55;10;NNW;65246;1 65246U 25179M   26027.55549474  .00005687  00000-0  39793-3 0  9997;2 65246  97.6044  72.3350 0001228 105.3099 254.8264 15.05658065 25633
STARLINK-36211;2.1;19:36:12;10;WNW;19:39:41;89;SSW;19:40:46;41;ESE;67218;1 67218U 25304AC  26027.43035732  .00106588  00000-0  24004-2 0  9992;2 67218  70.0014 280.9037 0003229 265.2327  94.8486 15.42755818  7619
Cosmos 1864 Rocket;4.4;19:36:29;10;NNW;19:42:38;63;ENE;19:48:43;10;SE;18161;1 18161U 87057B   26027.59756698  .00000148  00000-0  13307-3 0  9996;2 18161  82.9302 249.7509 0031705 144.5642 244.4449 13.77416005917025
STARLINK-35010;3.7;19:36:47;27;NE;19:36:47;27;NE;19:40:00;10;NNW;65281;1 65281U 25184J   26027.62114155  .00007593  00000-0  52975-3 0  9999;2 65281  97.6056  82.2120 0001451  75.4140 284.7247 15.05658609 25123
STARLINK-3057;3.8;19:36:49;10;SW;19:40:58;56;SE;19:42:18;38;E;49139;1 49139U 21082K   26027.28894490 -.00000137  00000-0 -36961-5 0  9993;2 49139  70.0059 358.8313 0001290 259.8752 100.2261 14.98325834240768
STARLINK-4251;3.6;19:37:30;21;NNE;19:40:02;58;ESE;19:43:58;10;S;53083;1 53083U 22077AS  26027.48327050  .00001760  00000-0  12619-3 0  9999;2 53083  97.6028 210.5620 0001543  81.3383 278.8019 15.05645810194787
STARLINK-5497;4.0;19:37:44;10;WNW;19:41:56;57;N;19:43:23;36;ENE;55629;1 55629U 23021B   26027.15276326  .00001767  00000-0  15582-3 0  9999;2 55629  70.0010 309.2971 0002459 272.7834  87.3043 14.98345133162073
H-2A R/B;4.5;19:38:06;10;N;19:40:55;20;NW;19:43:47;10;W;28932;1 28932U 06002B   26027.35623332  .00012390  00000-0  63294-3 0  9998;2 28932  98.2336 170.8740 0053702  22.9958 337.3659 15.15578538 88174
STARLINK-34006;3.7;19:38:07;10;WSW;19:42:20;77;NNW;19:44:05;35;ENE;63869;1 63869U 25094F   26027.22196910 -.00040430  00000-0 -33891-2 0  9998;2 63869  70.0024 338.9323 0003799 337.6124  22.4869 14.98452456 40993
Cosmos 1328;3.6;19:38:08;10;S;19:41:38;53;E;19:42:24;43;ENE;12987;1 12987U 81117A   26027.50003108  .00016602  00000-0  52289-3 0  9993;2 12987  82.4903  32.3417 0009991 337.9961  22.0850 15.32745866407747
STARLINK-34023;3.7;19:38:22;10;WSW;19:42:38;77;NNW;19:44:22;35;ENE;63875;1 63875U 25094M   26027.55590050  .00085400  00000-0  70923-2 0  9995;2 63875  70.0031 338.0884 0002745 282.4434  77.6418 14.98253156 41047
STARLINK-35190;3.0;19:38:23;37;E;19:39:08;41;NE;19:42:53;10;NNW;65663;1 65663U 25211M   26027.35748006  .00008836  00000-0  61575-3 0  9999;2 65663  97.6034  73.3395 0001276  88.5257 271.6116 15.05653403 20826
STARLINK-4309;3.6;19:38:58;18;NNE;19:41:54;63;ESE;19:45:55;10;S;53066;1 53066U 22077Z   26027.48336629  .00009272  00000-0  72527-3 0  9992;2 53066  97.6003 209.8762 0001518  89.1380 271.0019 15.01271986194739
STARLINK-36182;2.1;19:39:04;10;WNW;19:42:33;88;SW;19:43:33;44;ESE;67192;1 67192U 25304A   26027.10813060  .00037893  00000-0  86404-3 0  9990;2 67192  70.0005 282.2006 0003096 297.7324  62.3544 15.42726137  7550
STARLINK-5067;3.6;19:39:25;10;WNW;19:43:41;77;NNE;19:45:16;37;ESE;55653;1 55653U 23021AB  26027.41954737  .00001172  00000-0  10603-3 0  9993;2 55653  69.9993 288.3448 0003071 266.2801  93.8007 14.98328267162617
STARLINK-5892;4.3;19:39:32;10;SSW;19:43:27;38;SE;19:44:02;36;ESE;55954;1 55954U 23037AS  26027.35789051  .00001071  00000-0  97509-4 0  9991;2 55954  70.0005   8.6040 0002793 273.7804  86.3035 14.98332797158284
STARLINK-34842;2.9;19:40:10;37;E;19:41:05;45;ENE;19:44:54;10;NNW;65235;1 65235U 25179A   26027.35890149  .00011052  00000-0  76925-3 0  9992;2 65235  97.6022  72.2889 0001508  86.0955 274.0444 15.05635635 25665
STARLINK-5614;3.6;19:40:27;10;SW;19:44:41;83;SSE;19:46:18;37;ENE;55756;1 55756U 23028R   26027.29089748 -.00000929  00000-0 -70033-4 0  9996;2 55756  70.0014 348.6497 0002765 265.5828  94.5016 14.98333906159847
Geosat;4.4;19:40:36;25;NE;19:43:23;56;NNW;19:48:18;10;W;15595;1 15595U 85021A   26027.60861853  .00000486  00000-0  19744-3 0  9991;2 15595 108.0435 148.8551 0002441 272.0888  87.9974 14.39876504142532
STARLINK-34922;3.6;19:40:43;28;NE;19:40:43;28;NE;19:43:55;10;NNW;65273;1 65273U 25184A   26027.55742929  .00011431  00000-0  79455-3 0  9996;2 65273  97.6027  82.1422 0000684 249.7325 110.3828 15.05679297 25118
STARLINK-5474;4.3;19:40:57;10;WNW;19:45:07;56;SW;19:48:25;15;SSE;55665;1 55665U 23021AP  26027.61960208 -.00000329  00000-0 -19799-4 0  9999;2 55665  69.9994 267.9693 0002852 272.9891  87.0942 14.98333957163127
CZ-2D R/B;4.1;19:41:09;10;S;19:44:55;52;WSW;19:48:46;10;NNW;36597;1 36597U 10027B   26027.49420804  .00004610  00000-0  34670-3 0  9992;2 36597  97.9904  52.4835 0051361  32.4032 328.0328 15.02029214849752
STARLINK-32584;4.3;19:41:10;10;WNW;19:45:19;55;SW;19:48:38;15;SSE;62179;1 62179U 24225S   26027.58337963  .00063194  00000-0  52554-2 0  9997;2 62179  70.0006 268.0104 0002580 268.6785 255.2470 14.98337920  5813
STARLINK-4312;3.6;19:41:17;18;NNE;19:44:13;65;ESE;19:48:14;10;S;53065;1 53065U 22077Y   26027.48497338 -.00000287  00000-0 -17838-4 0  9990;2 53065  97.6012 209.8713 0001059  98.0920 262.0424 15.01267475194731
STARLINK-4331;3.6;19:41:32;21;NNE;19:44:01;61;ESE;19:47:57;10;S;53046;1 53046U 22077D   26027.48605192 -.00000452  00000-0 -27114-4 0  9990;2 53046  97.6029 210.7019 0001716  88.0001 272.1422 15.05646183194794
STARLINK-5809;3.9;19:42:07;10;W;19:46:20;63;NNW;19:47:55;36;NE;55775;1 55775U 23028AL  26027.55772238 -.00000149  00000-0 -47041-5 0  9997;2 55775  70.0013 328.0949 0002508 276.6895  83.3979 14.98327648160373
STARLINK-36216;2.1;19:42:16;10;WNW;19:45:45;84;SSW;19:46:43;45;SE;67217;1 67217U 25304AB  26027.23997870  .00068693  00000-0  15555-2 0  9994;2 67217  70.0000 281.4457 0003510 261.9921  98.0862 15.42760763  7610
STARLINK-35176;2.9;19:42:22;39;E;19:43:03;43;ENE;19:46:51;10;NNW;65662;1 65662U 25211L   26027.36024939  .00010381  00000-0  72228-3 0  9996;2 65662  97.6033  73.3350 0001278 114.0013 246.1348 15.05665906 20827
Radarsat Rocket;4.5;19:42:34;10;S;19:48:20;61;WSW;19:54:20;10;NNW;23711;1 23711U 95059B   26027.53947610 -.00000001  00000-0  83022-4 0  9995;2 23711 100.5130  57.9593 0368061  54.5990  68.3619 13.12849094448459
Cosmos 1833 Rocket;2.7;19:42:55;10;SSW;19:48:31;65;SE;19:51:23;29;ENE;17590;1 17590U 87027B   26027.32973053  .00000221  00000-0  13350-3 0  9995;2 17590  71.0039   3.6476 0005825 208.7020 151.3784 14.17160607  9482
STARLINK-3083;2.8;19:43:45;10;WNW;19:46:58;75;NNE;19:47:19;65;E;49158;1 49158U 21082AE  26027.44048377  .00055779  00000-0  72718-3 0  9995;2 49158  69.9712 288.2976 0007981 251.0587 108.9738 15.58394679243617
Cosmos 2360 Rocket;2.4;19:43:49;10;NW;19:49:25;69;SW;19:54:34;12;SE;25407;1 25407U 98045B   26027.60593351  .00000011  00000-0  29779-4 0  9993;2 25407  71.0103 267.9732 0005086  87.2900 272.8805 14.16187232421287
STARLINK-5807;3.9;19:43:55;10;WNW;19:48:07;58;N;19:49:25;39;ENE;55791;1 55791U 23028BC  26027.15692921 -.00000573  00000-0 -40244-4 0  9999;2 55791  70.0015 309.2269 0002741 270.0071  90.0774 14.98328004160805
STARLINK-34973;2.8;19:44:09;40;E;19:45:01;47;ENE;19:48:51;10;NNW;65250;1 65250U 25179R   26027.56104366  .00007285  00000-0  50852-3 0  9995;2 65250  97.5997  72.4845 0000723  82.7594 277.3715 15.05655929 25627
STARLINK-33987;3.8;19:44:19;10;WSW;19:48:34;74;NNW;19:50:09;37;NE;63873;1 63873U 25094K   26027.29287698 -.00006656  00000-0 -55103-3 0  9997;2 63873  70.0047 338.7800 0002486 313.5508  46.5444 14.98302355 41003
Okean-O;3.6;19:44:39;28;NE;19:44:45;28;NE;19:48:30;10;NNW;25860;1 25860U 99039A   26027.62182222  .00001275  00000-0  17432-3 0  9998;2 25860  97.9530  87.9125 0001901  96.6028 263.5400 14.80262731428312
CZ-4B R/B;3.4;19:44:43;27;ESE;19:47:25;49;NE;19:52:36;10;NNW;27432;1 27432U 02024C   26027.12647644  .00000096  00000-0  71972-4 0  9992;2 27432  98.8929  80.7246 0050849 140.2881 275.0283 14.14539470223363
STARLINK-35018;3.6;19:44:44;29;NE;19:44:44;29;NE;19:47:55;10;NNW;65288;1 65288U 25184R   26027.42729843  .00011001  00000-0  76511-3 0  9991;2 65288  97.6037  82.0096 0001864  87.3819 272.7622 15.05667299 25097
NOSS 0 Rocket;3.9;19:44:58;10;WNW;19:51:16;76;NNE;19:54:33;30;E;5679;1 05679U 71110B   26027.45787355  .00000054  00000-0  92420-4 0  9998;2 05679  69.9974 295.1212 0015358 293.8747  66.0744 13.85667385349866
Meteor 2-5 Rocket;3.9;19:45:05;10;S;19:50:38;53;E;19:56:20;10;NNE;11608;1 11608U 79095B   26027.47014649  .00000198  00000-0  11113-3 0  9996;2 11608  81.2108  37.1058 0053900 323.2156  36.5319 14.06541671372038
STARLINK-36225;2.1;19:45:13;10;WNW;19:48:42;82;SW;19:49:36;47;SE;67207;1 67207U 25304R   26027.43648114  .00053717  00000-0  12205-2 0  9999;2 67207  70.0044 280.9259 0003240 263.1207  96.9607 15.42737393  7642
Cosmos 1452 Rocket;3.8;19:45:17;10;WSW;19:50:33;67;NW;19:53:53;23;NE;13992;1 13992U 83031B   26027.33868864  .00000514  00000-0  18044-3 0  9992;2 13992  74.0539 353.1080 0006374 271.1462  88.8962 14.37528607240276
STARLINK-4330;3.5;19:45:28;22;NNE;19:47:57;65;ESE;19:51:54;10;S;53080;1 53080U 22077AP  26027.48880109 -.00000312  00000-0 -17417-4 0  9991;2 53080  97.6028 210.5976 0001145  81.4280 278.7077 15.05648341194788
STARLINK-5510;3.6;19:45:34;10;WNW;19:49:50;80;NNE;19:51:17;40;ESE;55647;1 55647U 23021V   26027.42372135  .00000907  00000-0  83766-4 0  9999;2 55647  69.9991 288.3613 0002892 269.8414  90.2413 14.98333076162617
STARLINK-5924;4.2;19:45:36;10;SSW;19:49:34;40;SE;19:50:03;39;ESE;55963;1 55963U 23037BB  26027.36206486 -.00000679  00000-0 -49110-4 0  9998;2 55963  70.0007   8.6186 0002493 258.1585 101.9295 14.98341969158280
Okean 1 Rocket;3.8;19:46:10;10;NNW;19:50:16;34;NE;19:50:21;34;NE;19275;1 19275U 88056B   26027.62014497  .00000727  00000-0  82150-4 0  9997;2 19275  82.5132 263.1685 0017607 277.4080  82.5135 14.85058317  8573
GP-B;3.1;19:46:17;10;SSE;19:50:34;55;E;19:54:52;10;N;28230;1 28230U 04014A   26027.49269268  .00001435  00000-0  17454-3 0  9994;2 28230  89.8407  52.9013 0003404  85.9419 274.2196 14.83026483631493
STARLINK-35220;2.9;19:46:20;42;E;19:46:57;46;ENE;19:50:47;10;NNW;65661;1 65661U 25211K   26027.56239479  .00012015  00000-0  83535-3 0  9993;2 65661  97.6036  73.5287 0001388 100.2641 259.8742 15.05655766 20851
STARLINK-5593;3.6;19:46:35;10;WSW;19:50:50;87;SSE;19:52:19;40;ENE;55763;1 55763U 23028Y   26027.22830822 -.00000372  00000-0 -23359-4 0  9995;2 55763  70.0011 348.8313 0002696 269.3480  90.7370 14.98329116159838
STARLINK-34303;4.5;19:46:35;31;NE;19:46:35;31;NE;19:49:52;10;NNW;64168;1 64168U 25112Y   26027.56164838  .00013508  00000-0  93834-3 0  9991;2 64168  97.6054  81.0451 0003561  73.8276 286.3343 15.05655960 37129
STARLINK-4308;3.5;19:46:37;19;NNE;19:49:30;70;ESE;19:53:32;10;SSW;53061;1 53061U 22077U   26027.48867678  .00000307  00000-0  28418-4 0  9991;2 53061  97.6013 209.8770 0001305  80.0301 280.1070 15.01262490194739
STARLINK-32562;4.4;19:47:17;10;WNW;19:51:25;52;SW;19:54:37;16;SSE;62168;1 62168U 24225F   26027.62394334  .00009010  00000-0  76171-3 0  9994;2 62168  69.9985 267.9977 0002602 273.4686  86.6176 14.98340744 63720
STARLINK-5473;4.4;19:47:26;10;WNW;19:51:34;52;SW;19:54:47;16;SSE;55663;1 55663U 23021AM  26027.08985802 -.00016328  00000-0 -13685-2 0  9997;2 55663  69.9966 269.3285 0002043 298.4506  61.6447 14.98199829163042
STARLINK-5895;4.0;19:48:01;10;SSW;19:51:57;45;SE;19:52:28;42;ESE;55964;1 55964U 23037BC  26027.63193875  .00033935  00000-0  23558-2 0  9991;2 55964  69.9996   5.5010 0006803 297.5745  62.4726 15.05400283158386
STARLINK-36212;2.2;19:48:05;10;WNW;19:51:34;80;SW;19:52:24;49;SE;67216;1 67216U 25304AA  26027.11426341  .00067368  00000-0  15260-2 0  9991;2 67216  69.9998 281.8089 0003337 274.8187  85.2614 15.42757833  7595
STARLINK-34989;2.8;19:48:11;42;E;19:48:59;50;ENE;19:52:51;10;NNW;65251;1 65251U 25179S   26027.09861728  .00002596  00000-0  18418-3 0  9998;2 65251  97.6029  72.0221 0001467  86.8731 273.2664 15.05620877 25737
STARLINK-5812;4.0;19:48:16;10;W;19:52:29;61;NNW;19:53:55;38;NE;55774;1 55774U 23028AK  26027.22808612  .00000219  00000-0  26113-4 0  9998;2 55774  70.0023 328.9514 0002777 263.6806  96.4037 14.98328663160329
STARLINK-35001;3.6;19:48:44;30;NE;19:48:44;30;NE;19:51:52;10;NNW;65280;1 65280U 25184H   26027.16423658  .00008132  00000-0  56701-3 0  9999;2 65280  97.6035  81.7471 0001083 104.6950 255.4397 15.05656836 25050
CZ-4B DEB;4.2;19:48:54;19;SE;19:52:53;62;NE;19:58:19;10;NNW;27433;1 27433U 02024D   26027.11980086  .00000629  00000-0  35080-3 0  9993;2 27433  98.9410  75.8734 0014531 178.4069 181.7153 14.14577227221387
Cosmos 1455 Rocket;4.3;19:48:55;10;NNW;19:52:05;25;NE;19:52:05;25;NE;14033;1 14033U 83037B   26027.62232580  .00000735  00000-0  80884-4 0  9994;2 14033  82.5051 270.5040 0017189 163.9094 196.2672 14.86142206925249
STARLINK-3073;3.7;19:49:02;10;SW;19:53:13;63;SE;19:54:19;44;E;49135;1 49135U 21082F   26027.63107591 -.00004952  00000-0 -40735-3 0  9998;2 49135  70.0035 357.9583 0002123 281.0725  79.0195 14.98350659240829
STARLINK-4307;3.5;19:49:27;22;NNE;19:51:55;69;ESE;19:55:53;10;SSW;53063;1 53063U 22077W   26027.49157750  .00000185  00000-0  17054-4 0  9995;2 53063  97.6027 210.5610 0001501  85.3191 274.8207 15.05647667 66367
STARLINK-4320;3.5;19:49:38;19;NNE;19:52:30;73;ESE;19:56:33;10;SSW;53059;1 53059U 22077S   26027.49077319  .00000273  00000-0  25773-4 0  9997;2 53059  97.6024 209.8846 0001133  97.5411 262.5942 15.01262730194735
STARLINK-5797;3.9;19:50:01;10;WNW;19:54:12;58;N;19:55:20;42;ENE;55784;1 55784U 23028AV  26027.42815205  .00033339  00000-0  27752-2 0  9994;2 55784  70.0025 308.5696 0003661 280.1531  79.9215 14.98515864160841
STARLINK-5823;3.9;19:50:05;10;WNW;19:54:17;58;N;19:55:25;42;ENE;55786;1 55786U 23028AX  26027.58337963  .00059962  00000-0  49932-2 0  9997;2 55786  70.0018 308.1770 0003052 267.6382 209.5653 14.98306686  5814
STARLINK-35246;2.8;19:50:20;44;E;19:50:55;48;ENE;19:54:46;10;NNW;65660;1 65660U 25211J   26027.56516275  .00009654  00000-0  67228-3 0  9990;2 65660  97.6023  73.5233 0001696  95.2115 264.9305 15.05653259 20855
STARLINK-33858;3.8;19:50:28;10;WSW;19:54:42;72;NNW;19:56:09;40;NE;63885;1 63885U 25094X   26027.58337963 -.00001167  00000-0 -90101-4 0  9993;2 63885  70.0021 338.0691 0003036 270.7229 193.3933 14.98315254  5562
STARLINK-34209;4.4;19:50:37;33;NE;19:50:37;33;NE;19:53:51;10;NNW;64150;1 64150U 25112E   26027.56439945  .00016637  00000-0  11537-2 0  9991;2 64150  97.6032  81.0269 0001996 329.0971  31.0138 15.05675794 37125
Cosmos 2285 Rocket;4.2;19:50:39;10;NW;19:57:03;60;NNE;20:00:03;32;E;23190;1 23190U 94045B   26027.16632824  .00000071  00000-0  99111-4 0  9999;2 23190  74.0298 288.5726 0020066 287.0978  72.7944 13.74369056579110
STARLINK-36268;2.2;19:51:01;10;WNW;19:54:30;78;SSW;19:55:16;51;SE;67199;1 67199U 25304H   26027.63496562  .00082358  00000-0  18615-2 0  9993;2 67199  69.9980 280.4202 0002618 283.9780  76.1111 15.42754768  7673
STARLINK-5929;4.1;19:51:40;10;SSW;19:55:41;43;SE;19:56:04;42;ESE;55959;1 55959U 23037AX  26027.36624039  .00001315  00000-0  11801-3 0  9992;2 55959  70.0006   8.6340 0003028 269.5570  90.5242 14.98330494158287
STARLINK-5307;3.6;19:51:43;10;WNW;19:55:59;83;NNE;19:57:17;44;ESE;55658;1 55658U 23021AG  26027.42789389  .00000006  00000-0  82969-5 0  9999;2 55658  69.9995 288.3794 0003372 262.5193  97.5583 14.98329898162616
STARLINK-4311;3.5;19:51:56;19;NNE;19:54:47;76;ESE;19:58:50;10;SSW;53062;1 53062U 22077V   26027.49237802  .00000923  00000-0  76424-4 0  9997;2 53062  97.6024 209.8897 0002180  27.1609 332.9729 15.01257320194730
STARLINK-34963;2.7;19:52:06;44;E;19:52:52;52;ENE;19:56:45;10;NNW;65242;1 65242U 25179H   26027.56657780  .00008129  00000-0  56676-3 0  9997;2 65242  97.5996  72.4749 0000469 264.9627  95.1547 15.05661140 25786
STARLINK-33986;3.8;19:52:24;10;WSW;19:56:39;71;NNW;19:58:03;40;NE;63870;1 63870U 25094G   26027.29738922 -.01005420  00000-0 -94869-1 0  9994;2 63870  70.0048 338.8003 0005673 102.9670 257.2122 14.96592821 41009
STARLINK-34984;3.5;19:52:40;31;NE;19:52:40;31;NE;19:55:48;10;NNW;65290;1 65290U 25184T   26026.10366948  .00006294  00000-0  43979-3 0  9991;2 65290  97.6040  80.6946 0000853  93.4325 266.6999 15.05668563 24890
STARLINK-5613;3.6;19:52:43;10;WSW;19:56:59;90;NNW;19:58:19;43;ENE;55752;1 55752U 23028M   26027.63304246  .00000736  00000-0  69476-4 0  9996;2 55752  70.0013 347.8372 0002817 269.9778  90.1058 14.98329659159898
STARLINK-4324;3.5;19:53:27;23;NNE;19:55:52;74;ESE;19:59:50;10;SSW;53085;1 53085U 22077AU  26027.49434711  .00000129  00000-0  13153-4 0  9998;2 53085  97.6028 210.5650 0001437  93.4907 266.6484 15.05647269194781
MetOp-B;4.3;19:53:33;31;ESE;19:55:48;50;NE;20:00:59;10;NNW;38771;1 38771U 12049A   26027.61819665  .00000207  00000-0  11481-3 0  9998;2 38771  98.6729  81.7844 0002899  50.8370 309.3064 14.21429607693292
STARLINK-36221;2.2;19:54:13;10;WNW;19:57:42;75;SSW;19:58:23;53;SE;67215;1 67215U 25304Z   26027.44260468  .00072647  00000-0  16431-2 0  9999;2 67215  70.0063 280.9490 0002824 284.4452  75.6416 15.42779729  7645
STARLINK-35282;2.8;19:54:20;47;E;19:54:51;51;ENE;19:58:43;10;NNW;65658;1 65658U 25211G   26027.56793364  .00015770  00000-0  10951-2 0  9999;2 65658  97.6011  73.5194 0001490  94.3197 265.8200 15.05638882 20856
STARLINK-5591;4.0;19:54:27;10;W;19:58:39;60;N;19:59:55;40;NE;55771;1 55771U 23028AG  26027.56605907  .00000238  00000-0  27757-4 0  9990;2 55771  70.0019 328.1230 0002858 271.8718  88.2114 14.98334971160370
STARLINK-34346;4.4;19:54:35;34;NE;19:54:35;34;NE;19:57:49;10;NNW;64155;1 64155U 25112K   26027.56716211  .00008522  00000-0  59442-3 0  9992;2 64155  97.6049  81.0359 0000599  82.7640 277.3655 15.05630493 37128
Cosmos 1802 Rocket;3.9;19:55:05;10;NNW;20:01:22;75;ENE;20:07:43;10;SSE;17160;1 17160U 86093B   26027.54430178  .00000050  00000-0  36362-4 0  9999;2 17160  82.9249 249.8667 0039335  20.7413  43.2992 13.74912823964887
STARLINK-3096;3.7;19:55:09;10;SW;19:59:21;67;SE;20:00:20;48;E;49131;1 49131U 21082B   26027.63525449 -.00000488  00000-0 -33139-4 0  9991;2 49131  70.0023 357.9584 0002311 271.9751  88.1144 14.98329971240816
Cosmos 2123 Rocket;4.5;19:55:44;10;SSE;20:01:25;36;E;20:07:06;10;NNE;21090;1 21090U 91007B   26027.54068077  .00000165  00000-0  15265-3 0  9997;2 21090  82.9177  55.0786 0019393 237.0948 122.8344 13.76660178756554
COSMOS 2428;2.7;19:56:00;10;WNW;20:01:45;77;NNE;20:04:18;35;ESE;31792;1 31792U 07029A   26027.11935958  .00000433  00000-0  25809-3 0  9995;2 31792  70.9402 290.6070 0006445 323.9826  36.0860 14.12922041958227
STARLINK-34925;2.7;19:56:07;47;ESE;19:56:50;55;ENE;20:00:44;10;NNW;65249;1 65249U 25179Q   26027.56934860  .00013375  00000-0  92979-3 0  9996;2 65249  97.6029  72.4739 0000958  97.4516 262.6819 15.05636563 25637
STARLINK-5804;3.9;19:56:15;10;WNW;20:00:28;59;N;20:01:26;46;ENE;55788;1 55788U 23028AZ  26027.16527721  .00000612  00000-0  59094-4 0  9996;2 55788  70.0009 309.2579 0002842 274.7707  85.3127 14.98325578160809
PSLV R/B;4.3;19:56:32;10;S;20:00:37;52;WSW;20:04:43;10;NNW;29713;1 29713U 07001E   26027.57056680  .00004446  00000-0  38396-3 0  9994;2 29713  98.0370  55.9072 0018838 207.0211 153.0031 14.97653112 31860
STARLINK-33812;3.8;19:56:37;10;WSW;20:00:51;70;NNW;20:02:09;42;NE;63879;1 63879U 25094R   26027.30122184  .00009643  00000-0  81466-3 0  9991;2 63879  70.0030 338.8012 0002532 273.7521  86.3349 14.98337815 41006
STARLINK-35006;3.5;19:56:42;33;NE;19:56:42;33;NE;19:59:49;10;NNW;65284;1 65284U 25184M   26027.56852255  .00009551  00000-0  66510-3 0  9991;2 65284  97.6067  82.1321 0001989 223.2855 136.8216 15.05659536 25114
Cosmos 2061 Rocket;4.1;19:56:49;10;NNW;20:03:12;57;ENE;20:07:09;24;SE;20528;1 20528U 90023B   26027.61091431  .00000036  00000-0  22652-4 0  9993;2 20528  82.9333 258.4971 0030599 281.2288 107.0840 13.73146919796501
STARLINK-33738;3.8;19:56:51;10;WSW;20:01:06;69;NNW;20:02:23;42;NE;63889;1 63889U 25094AB  26027.23462247  .00007957  00000-0  67382-3 0  9998;2 63889  70.0037 338.9494 0002578 268.5971  91.4893 14.98337353 41211
STARLINK-36056;2.3;19:57:07;10;WNW;20:00:36;73;SW;20:01:14;54;SSE;67206;1 67206U 25304Q   26027.12038967  .00060931  00000-0  13822-2 0  9995;2 67206  70.0001 281.8345 0002991 278.5027  81.5816 15.42748002  7564
STARLINK-4305;3.5;19:57:17;20;NNE;20:00:05;81;ESE;20:04:08;10;SSW;53060;1 53060U 22077T   26027.49608574  .00001731  00000-0  13919-3 0  9990;2 53060  97.6023 209.8946 0002488  50.6512 309.4932 15.01274924194731
STARLINK-4325;3.5;19:57:27;23;NNE;19:59:50;78;ESE;20:03:48;10;SSW;53068;1 53068U 22077AB  26027.49711644  .00000570  00000-0  43702-4 0  9995;2 53068  97.6027 210.6219 0001581  86.6279 273.5128 15.05651593194786
CZ-4 R/B;1.2;19:57:44;53;ENE;19:57:44;53;ENE;20:01:18;10;NNW;29507;1 29507U 06046C   26027.57249647  .00006991  00000-0  35750-3 0  9998;2 29507  97.5678  72.5883 0034875  51.9193 308.5177 15.16435092 53819
STARLINK-5928;4.0;19:57:45;10;SSW;20:01:48;46;SE;20:02:04;45;ESE;55958;1 55958U 23037AW  26027.63745850 -.00000667  00000-0 -48087-4 0  9994;2 55958  70.0013   7.9742 0002801 281.0193  79.0651 14.98335422158327
STARLINK-5469;3.6;19:57:52;10;WNW;20:02:08;86;NNE;20:03:18;48;ESE;55649;1 55649U 23021X   26027.09826990  .00000451  00000-0  45584-4 0  9997;2 55649  70.0020 289.2314 0002718 273.1686  86.9162 14.98332834162567
STARLINK-35263;4.5;19:57:57;17;NNE;19:57:57;17;NNE;19:59:53;10;N;65597;1 65597U 25207F   26027.63480238 -.00013841  00000-0 -95700-3 0  9992;2 65597  97.6013  98.1897 0001826  97.4667 262.6767 15.05645231 22088
STARLINK-35120;2.7;19:58:17;50;E;19:58:46;54;ENE;20:02:40;10;NNW;65659;1 65659U 25211H   26027.57069638  .00011588  00000-0  80584-3 0  9994;2 65659  97.6016  73.5150 0000190  78.6387 281.4861 15.05657633 20858
STARLINK-34309;4.4;19:58:35;35;NE;19:58:35;35;NE;20:01:48;10;NNW;64167;1 64167U 25112X   26027.56994174  .00018481  00000-0  12814-2 0  9997;2 64167  97.5988  81.0288 0000877  46.3255 313.8044 15.05658937 37121
