SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
Cosmos 1844;3.9;07:38:36;25;WNW;07:41:49;61;N;07:47:21;10;E;17973;1 17973U 87041A   26027.52709567 -.00000087  00000-0 -20202-4 0  9992;2 17973  70.8989 121.0011 0028488  83.9786 276.4581 14.14534791997767
STARLINK-34480;4.4;07:38:43;10;SSW;07:42:51;53;SE;07:46:59;10;ENE;64427;1 64427U 25129R   26027.52467262  .00002542  00000-0  22064-3 0  9993;2 64427  70.0009 178.1446 0002569 277.5400  82.5467 14.98342949 35125
STARLINK-34452;4.4;07:38:59;10;SSW;07:43:06;53;SE;07:47:15;10;ENE;64425;1 64425U 25129P   26027.52484612  .00008632  00000-0  73004-3 0  9995;2 64425  70.0006 178.1476 0002690 270.7584  89.3266 14.98346572 35124
STARLINK-5552;4.1;07:39:00;10;NNE;07:43:02;64;ESE;07:47:03;10;S;56339;1 56339U 23058Y   26027.51737573  .00000812  00000-0  67756-4 0  9995;2 56339  97.6041  29.8957 0001647  92.1845 267.9567 15.01264423151953
STARLINK-35094;4.3;07:39:11;10;ESE;07:42:41;31;NE;07:46:12;10;NNW;65395;1 65395U 25191S   26027.52424789  .00013052  00000-0  90678-3 0  9998;2 65395  97.6032 260.9272 0002648  84.8849 275.2680 15.05661357 24089
STARLINK-35784;2.6;07:39:26;36;NW;07:40:30;52;N;07:43:54;10;E;67093;1 67093U 25298U   26027.38643067  .00089135  00000-0  20092-2 0  9996;2 67093  69.9986 124.0870 0003322 280.3437  79.7370 15.42803813  6894
STARLINK-35049;2.8;07:40:03;10;SSE;07:44:00;75;ENE;07:47:58;10;NNW;65444;1 65444U 25194L   26027.52583230  .00008939  00000-0  62274-3 0  9992;2 65444  97.6040 243.8192 0002814  86.4627 273.6921 15.05659704 23454
STARLINK-5955;4.2;07:40:19;10;NNE;07:44:16;61;ESE;07:48:12;10;S;56342;1 56342U 23058AB  26027.51789409 -.00000166  00000-0 -73154-5 0  9998;2 56342  97.6045  30.6640 0002120  87.7071 272.4399 15.05646540152007
SKYMED 3;4.4;07:41:08;10;SSE;07:45:01;79;ENE;07:48:59;10;NNW;33412;1 33412U 08054A   26027.59302539  .00005631  00000-0  39111-3 0  9996;2 33412  97.8460 243.7662 0016796  27.4383 332.7727 15.05855397935775
STARLINK-34942;4.4;07:41:12;10;ESE;07:44:41;30;NE;07:48:10;10;NNW;65181;1 65181U 25175H   26027.59205950  .00009140  00000-0  63668-3 0  9999;2 65181  97.6032 262.1068 0002771  87.9074 272.2470 15.05656379 26422
STARLINK-35273;3.6;07:41:26;10;SE;07:45:15;47;ENE;07:49:05;10;NNW;65805;1 65805U 25218Q   26027.59288251  .00007516  00000-0  52443-3 0  9999;2 65805  97.6015 252.4136 0002767  77.6749 282.4787 15.05654036 18786
STARLINK-35881;3.2;07:41:33;32;W;07:42:49;41;SW;07:46:47;10;SSE;66830;1 66830U 25280K   26027.51814419  .00008548  00000-0  70813-3 0  9997;2 66830  70.0009  78.4746 0002557 273.9065  86.1803 14.99152177  9908
STARLINK-36035;2.6;07:42:18;35;NW;07:43:27;52;N;07:46:51;10;E;67082;1 67082U 25298H   26027.51809814  .00071441  00000-0  16214-2 0  9995;2 67082  70.0009 123.7481 0002738 250.8041 109.2845 15.42682436  6913
Cosmos 1814 Rocket;4.4;07:42:41;25;WNW;07:45:16;42;WSW;07:50:08;10;S;17304;1 17304U 87006B   26027.52391755  .00000445  00000-0  15147-3 0  9994;2 17304  74.0564  63.9051 0029410 197.4835 162.5310 14.39116976 45329
STARLINK-35012;4.2;07:43:04;10;ESE;07:46:37;32;NE;07:50:10;10;NNW;65384;1 65384U 25191F   26027.59347396  .00008155  00000-0  56859-3 0  9992;2 65384  97.6031 260.9902 0002220  84.0567 276.0913 15.05657195 24084
STARLINK-5274;3.8;07:43:31;18;SW;07:46:34;80;SE;07:50:50;10;ENE;55395;1 55395U 23014E   26027.52663952 -.00000316  00000-0 -18685-4 0  9996;2 55395  69.9996 168.0680 0002887 266.1314  93.9515 14.98334075165899
GRACE-FO 1;4.3;07:43:57;10;S;07:47:26;72;W;07:50:58;10;N;43476;1 43476U 18047A   26027.59118162  .00006450  00000-0  17746-3 0  9997;2 43476  88.9844 217.2885 0008859 309.4720  50.5750 15.36972714428196
STARLINK-34437;3.9;07:44:08;31;WNW;07:45:59;58;N;07:50:10;10;ENE;64346;1 64346U 25126C   26027.59098040  .00006945  00000-0  58901-3 0  9991;2 64346  70.0017 138.1657 0002915 274.4302  85.6524 14.98345033 34524
STARLINK-5984;4.0;07:44:15;10;NNE;07:48:14;65;ESE;07:52:10;10;S;56329;1 56329U 23058N   26027.52066071  .00000099  00000-0  11104-4 0  9996;2 56329  97.6038  30.6596 0002429  89.3196 270.8309 15.05647899152003
STARLINK-5543;4.0;07:44:17;10;NNE;07:48:21;69;ESE;07:52:21;10;S;56341;1 56341U 23058AA  26027.52108175 -.00000877  00000-0 -63742-4 0  9993;2 56341  97.6035  29.8931 0002221  87.2046 272.9433 15.01267963151947
GRACE-FO 2;4.3;07:44:23;10;S;07:47:52;72;W;07:51:24;10;N;43477;1 43477U 18047B   26027.59148702  .00006489  00000-0  17854-3 0  9993;2 43477  88.9844 217.2886 0008869 309.5218  50.5251 15.36973183428199
STARLINK-5092;3.3;07:44:34;24;SW;07:46:38;83;SE;07:50:17;10;ENE;55408;1 55408U 23014T   26027.58337963  .01136863  00000-0  32051-1 0  9993;2 55408  70.0003 166.3326 0002757 282.7450  45.6518 15.33338432  5661
STARLINK-34524;4.3;07:44:49;10;SW;07:48:58;57;SE;07:53:08;10;ENE;64431;1 64431U 25129V   26027.52884302  .00012188  00000-0  10275-2 0  9993;2 64431  69.9961 178.1533 0002657 256.2062 103.8801 14.98326621 35068
STARLINK-34929;4.3;07:45:05;10;ESE;07:48:36;31;NE;07:52:07;10;NNW;65178;1 65178U 25175E   26027.59482749  .00008944  00000-0  62311-3 0  9993;2 65178  97.6033 262.1027 0002576  93.1973 266.9549 15.05657674 26453
STARLINK-36205;2.6;07:45:09;33;NW;07:46:22;52;N;07:49:47;10;E;67098;1 67098U 25298Z   26027.39039871  .00092974  00000-0  21019-2 0  9999;2 67098  69.9975 124.1009 0004435 287.7949  72.2748 15.42695783  6899
STARLINK-35266;3.5;07:45:21;10;SE;07:49:11;50;ENE;07:53:03;10;NNW;65804;1 65804U 25218P   26027.59565015  .00011273  00000-0  78395-3 0  9993;2 65804  97.6009 252.4098 0002918  81.7095 278.4463 15.05661607 18781
Cosmos 2366 rocket;4.0;07:46:26;10;SSW;07:52:44;76;WNW;07:59:08;10;NNE;25893;1 25893U 99045B   26027.55568104  .00000001  00000-0 -14402-4 0  9992;2 25893  82.9253 202.0613 0027560 297.2549 124.7475 13.76825493327549
STARLINK-34993;4.2;07:46:57;10;ESE;07:50:31;33;NE;07:54:07;10;NNW;65389;1 65389U 25191L   26027.59624173  .00008472  00000-0  59052-3 0  9998;2 65389  97.6026 260.9845 0002457  78.1439 282.0063 15.05658674 24089
STARLINK-5561;3.9;07:47:16;10;NNE;07:51:19;72;ESE;07:55:22;10;SSW;56337;1 56337U 23058W   26027.52317708  .00000257  00000-0  24538-4 0  9992;2 56337  97.6033  29.8910 0002897  81.3224 278.8329 15.01261778151957
STARLINK-35030;2.6;07:47:55;10;SSE;07:51:54;84;ENE;07:55:53;10;NNW;65448;1 65448U 25194Q   26027.53137077  .00008470  00000-0  59041-3 0  9999;2 65448  97.6031 243.8120 0002731  77.7084 282.4449 15.05656246 23458
Cosmos 1470 Rocket;3.4;07:48:10;10;SSW;07:52:27;66;WNW;07:56:47;10;NNE;14148;1 14148U 83061B   26027.53331371  .00000830  00000-0  92685-4 0  9994;2 14148  82.5170 200.0147 0021599  36.6079 323.6607 14.85618273280286
STARLINK-5829;3.9;07:48:12;10;NNE;07:52:11;69;ESE;07:56:09;10;SSW;56347;1 56347U 23058AG  26027.52343493  .00000803  00000-0  59859-4 0  9994;2 56347  97.6052  30.6563 0001907  73.8564 286.2872 15.05645487152007
STARLINK-35794;2.6;07:48:16;32;NW;07:49:33;53;N;07:52:58;10;E;67085;1 67085U 25298L   26027.52224069  .00093050  00000-0  21048-2 0  9993;2 67085  70.0015 123.7623 0002404 240.9595 119.1346 15.42685059  6915
STARLINK-34967;4.2;07:48:59;10;ESE;07:52:32;33;NE;07:56:07;10;NNW;65177;1 65177U 25175D   26027.59761795 -.00012326  00000-0 -85270-3 0  9993;2 65177  97.6024 262.0985 0002161  70.8493 289.2968 15.05596117 26450
Cosmos 2369 Rocket;2.7;07:49:01;10;SSW;07:54:39;63;SE;08:00:20;10;NE;26070;1 26070U 00006B   26027.54000338  .00000338  00000-0  19616-3 0  9991;2 26070  71.0013 184.3574 0018587 246.9248 112.9916 14.15815697342730
STARLINK-35898;3.4;07:49:13;29;W;07:50:36;37;SW;07:54:30;10;SSE;66826;1 66826U 25280F   26027.52350482  .00000603  00000-0  58316-4 0  9997;2 66826  70.0008  78.0892 0003120 266.1495  93.9307 14.98326535  9914
STARLINK-35378;3.4;07:49:16;10;SE;07:53:08;53;ENE;07:57:00;10;NNW;65794;1 65794U 25218D   26027.59841900  .00008482  00000-0  59145-3 0  9991;2 65794  97.6028 252.4074 0002590  85.0327 275.1196 15.05644042 18786
STARLINK-35769;3.4;07:49:27;28;W;07:50:51;37;SW;07:54:45;10;SSE;66842;1 66842U 25280X   26027.83335647 -.00025949  00000-0 -21744-2 0  9990;2 66842  70.0001  77.3056 0003428 269.4256 320.5950 14.98339730  5584
STARLINK-5283;3.7;07:49:31;17;SW;07:52:43;84;SE;07:56:59;10;ENE;55396;1 55396U 23014F   26027.66433697  .00000193  00000-0  23945-4 0  9999;2 55396  70.0004 167.7581 0002701 270.5693  89.5157 14.98330685165912
STARLINK-5554;3.9;07:49:33;10;NNE;07:53:38;74;ESE;07:57:40;10;SSW;56338;1 56338U 23058X   26027.52478361 -.00000126  00000-0 -52747-5 0  9997;2 56338  97.6040  29.8924 0001988  80.5774 279.5675 15.01261309151954
STARLINK-34407;3.9;07:50:08;28;WNW;07:52:09;57;N;07:56:21;10;ENE;64347;1 64347U 25126D   26027.59514974 -.00029403  00000-0 -24635-2 0  9993;2 64347  70.0001 138.1744 0003297 290.7023  69.3782 14.98381228 34521
STARLINK-34457;3.9;07:50:09;28;WNW;07:52:09;57;N;07:56:21;10;ENE;64368;1 64368U 25126AA  26027.52839376  .00047876  00000-0  39857-2 0  9999;2 64368  70.0061 138.3450 0001806 282.8280  77.2677 14.98400690 34512
STARLINK-34931;4.1;07:50:49;10;ESE;07:54:26;35;NE;07:58:04;10;NNW;65398;1 65398U 25191V   26027.59899542 -.00003915  00000-0 -26714-3 0  9990;2 65398  97.6001 260.9836 0002139  95.6909 264.4562 15.05666883 24084
STARLINK-34495;4.2;07:50:56;10;SW;07:55:06;60;SE;07:59:17;10;ENE;64428;1 64428U 25129S   26027.53301993  .00006707  00000-0  56916-3 0  9993;2 64428  70.0005 178.1790 0002568 259.3814 100.7055 14.98346190 35128
STARLINK-34478;4.2;07:51:10;10;SW;07:55:20;60;SE;07:59:32;10;ENE;64435;1 64435U 25129Z   26027.53318317  .00009851  00000-0  83178-3 0  9992;2 64435  69.9988 178.1711 0002617 245.9737 114.1148 14.98350365 35060
STARLINK-36215;2.6;07:51:24;31;NW;07:52:47;53;N;07:56:12;10;E;67100;1 67100U 25298AB  26027.52439970  .00099605  00000-0  22511-2 0  9998;2 67100  70.0006 123.3575 0001573 251.5048 108.5963 15.42683243  6923
STARLINK-5549;3.8;07:52:10;10;NNE;07:56:10;74;ESE;08:00:08;10;SSW;56360;1 56360U 23058AV  26027.52621266 -.00000473  00000-0 -28549-4 0  9993;2 56360  97.6040  30.6551 0001605 110.5738 249.5661 15.05641376152004
STARLINK-34707;4.1;07:52:51;10;ESE;07:56:26;34;NE;08:00:03;10;NNW;65176;1 65176U 25175C   26027.60036439  .00004234  00000-0  29743-3 0  9994;2 65176  97.6031 262.0959 0002208  89.6024 270.5456 15.05652048 26459
Cosmos 1441 Rocket;3.4;07:53:02;34;W;07:53:26;35;W;07:56:31;10;SSW;13819;1 13819U 83010B   26027.52134509  .00018431  00000-0  38905-3 0  9995;2 13819  81.1024  52.6710 0016935 185.0468 175.0609 15.44912709351589
STARLINK-35286;3.3;07:53:11;10;SE;07:57:03;56;ENE;08:00:57;10;NNW;65803;1 65803U 25218N   26027.60118773  .00008746  00000-0  60948-3 0  9995;2 65803  97.6026 252.4022 0002840  79.0831 281.0715 15.05656159 18784
STARLINK-34985;4.0;07:54:43;10;ESE;07:58:23;37;NE;08:02:03;10;NNW;65379;1 65379U 25191A   26027.60177868  .00007442  00000-0  51929-3 0  9994;2 65379  97.6025 260.9789 0002185  80.7789 279.3685 15.05658240 24087
STARLINK-5991;3.8;07:54:50;10;NNE;07:58:54;80;ESE;08:02:58;10;SSW;56331;1 56331U 23058Q   26027.52848662  .00000010  00000-0  52901-5 0  9997;2 56331  97.6039  29.8924 0002720  51.8962 308.2507 15.01263026151952
Cosmos 1378 Rocket;3.4;07:54:53;10;NNW;07:59:13;74;WSW;08:03:29;10;S;13272;1 13272U 82059B   26027.52971928  .00000766  00000-0  82322-4 0  9999;2 13272  82.5071  59.9149 0018437 153.4122 206.8045 14.87115372337825
STARLINK-35840;3.5;07:55:14;27;W;07:56:42;34;SW;08:00:31;10;SSE;66834;1 66834U 25280P   26027.52760813  .00004061  00000-0  34073-3 0  9994;2 66834  70.0025  78.1024 0002249 287.2260  72.8653 14.99144138  9913
Cosmos 1680 Rocket;4.3;07:55:23;19;NW;07:58:52;42;NNE;08:03:56;10;E;16012;1 16012U 85079B   26027.53657926  .00000438  00000-0  15416-3 0  9994;2 16012  74.0590 121.2675 0015823 314.8875  45.0993 14.37726147115342
STARLINK-36068;3.5;07:55:27;26;W;07:56:55;34;SW;08:00:46;10;SSE;66845;1 66845U 25280AA  26027.79477006  .00223740  00000-0  17936-1 0  9998;2 66845  70.0045  77.4316 0006191   8.0914 352.0344 14.98819229  9951
STARLINK-4786;3.7;07:55:32;16;WSW;07:58:51;87;SSE;08:03:07;10;ENE;55393;1 55393U 23014C   26027.53498759  .00000055  00000-0  12419-4 0  9993;2 55393  69.9990 168.1174 0002910 269.2845  90.7980 14.98331727165892
STARLINK-35788;3.5;07:55:35;26;W;07:57:04;34;SW;08:00:53;10;S;66831;1 66831U 25280L   26027.66670139 -.00058212  00000-0 -48819-2 0  9998;2 66831  69.9999  77.7537 0003787 230.3464 158.9407 14.98560629  5885
STARLINK-35084;2.6;07:55:49;10;SSE;07:59:47;87;WSW;08:03:47;10;NNW;65452;1 65452U 25194U   26027.53690390  .00009227  00000-0  64256-3 0  9991;2 65452  97.6031 243.8059 0002084  67.7498 292.3950 15.05665018 23457
Cosmos 2123 Rocket;4.0;07:55:49;10;NNW;08:02:07;67;W;08:08:19;10;S;21090;1 21090U 91007B   26027.54068077  .00000165  00000-0  15265-3 0  9997;2 21090  82.9177  55.0786 0019393 237.0948 122.8344 13.76660178756554
Cosmos 1933 Rocket;3.5;07:56:00;10;SSW;08:00:27;90;ESE;08:04:53;10;NNE;18959;1 18959U 88020B   26027.53893995  .00000835  00000-0  93557-4 0  9997;2 18959  82.5350 208.2313 0015842 186.7830 173.3174 14.85624409 26051
STARLINK-6038;3.8;07:56:06;10;NNE;08:00:06;78;ESE;08:04:04;10;SSW;56317;1 56317U 23058A   26027.52896715  .00000052  00000-0  78182-5 0  9998;2 56317  97.6049  30.6484 0002266 105.3518 254.7959 15.05649387151650
STARLINK-34385;4.0;07:56:09;26;WNW;07:58:19;57;N;08:02:31;10;ENE;64352;1 64352U 25126J   26027.46580870  .00010179  00000-0  85927-3 0  9993;2 64352  70.0017 138.5318 0002937 273.2920  86.7903 14.98346182 34503
STARLINK-34444;4.0;07:56:10;26;WNW;07:58:21;57;N;08:02:33;10;ENE;64369;1 64369U 25126AB  26027.53257758 -.00062936  00000-0 -52979-2 0  9995;2 64369  69.9993 138.3585 0004666 292.9124  67.1542 14.98442384 34514
STARLINK-34949;4.1;07:56:45;10;ESE;08:00:23;35;NE;08:04:02;10;NNW;65175;1 65175U 25175B   26027.60314526  .00018505  00000-0  12821-2 0  9993;2 65175  97.6037 262.0907 0002907  86.8341 273.3218 15.05685141 26462
Cosmos 921 Rocket;3.6;07:56:50;26;WNW;07:58:22;35;NNW;08:02:13;10;NE;10096;1 10096U 77055B   26027.46793658  .00001386  00000-0  13682-3 0  9996;2 10096  75.8333 164.0045 0040217 102.5879 257.9816 14.91940461630425
STARLINK-34467;4.1;07:57:03;10;SW;08:01:14;64;SE;08:05:26;10;ENE;64423;1 64423U 25129M   26027.67071503  .00006377  00000-0  54156-3 0  9991;2 64423  70.0008 177.8576 0003367 276.5216  83.5560 14.98343075 35149
STARLINK-35300;3.2;07:57:06;10;SE;08:01:00;59;ENE;08:04:55;10;NNW;65800;1 65800U 25218K   26027.53749803  .00012474  00000-0  86684-3 0  9996;2 65800  97.6031 252.3348 0002955  80.9300 279.2261 15.05662174 18774
STARLINK-36228;2.5;07:57:22;29;NW;07:58:54;55;NNE;08:02:19;10;E;67096;1 67096U 25298X   26027.52854269  .00103821  00000-0  23448-2 0  9990;2 67096  70.0013 123.3733 0002247 262.6612  97.4314 15.42684638  6925
CZ-4 R/B;3.8;07:57:42;10;NNE;08:02:33;73;WNW;08:07:27;10;SW;28059;1 28059U 03049C   26027.53497031  .00000873  00000-0  21158-3 0  9997;2 28059  98.6833  20.8410 0048226 358.7446   1.3621 14.54969738180612
STARLINK-5997;3.7;07:57:50;10;NNE;08:01:55;84;ESE;08:05:58;10;SSW;56327;1 56327U 23058L   26027.53058298  .00000001  00000-0  46266-5 0  9998;2 56327  97.6042  29.8902 0002220  53.8702 306.2727 15.01261458151955
SL-08 R/B;3.3;07:58:03;10;SSE;08:02:58;84;WSW;08:07:50;10;NNW;27561;1 27561U 02054C   26027.54286881  .00000822  00000-0  18572-3 0  9999;2 27561  98.4754 245.5671 0043691 202.8823 157.0430 14.58440381230179
Cosmos 2227 Rocket;2.2;07:58:11;20;WNW;08:02:14;71;SW;08:07:53;10;SE;22285;1 22285U 92093B   26027.60939817 -.00000055  00000-0 -37178-5 0  9995;2 22285  71.0218  90.5081 0004662 337.6636  22.4284 14.15443674707347
STARLINK-5604;3.8;07:58:13;25;W;08:00:30;61;NNW;08:04:44;10;ENE;55420;1 55420U 23014AF  26027.60152111  .00000879  00000-0  81458-4 0  9994;2 55420  70.0012 148.0788 0003028 273.1040  86.9773 14.98329200166397
STARLINK-34811;3.9;07:58:37;10;ESE;08:02:18;38;NE;08:06:00;10;NNW;65396;1 65396U 25191T   26027.60454433  .00010939  00000-0  76080-3 0  9999;2 65396  97.6012 260.9776 0002541  92.9949 267.1568 15.05665228 24086
COSMO-SKYMED 1;4.2;07:58:54;10;SW;08:00:13;16;WSW;08:00:13;16;WSW;31598;1 31598U 07023A   26027.60636637  .00006536  00000-0  58491-3 0  9992;2 31598  97.8854 218.3208 0001500  87.9249 272.2144 14.96188926  8765
Cosmos 2263 Rocket;2.2;07:59:10;19;NW;08:03:21;85;SW;08:09:04;10;SE;22803;1 22803U 93059B   26027.61028076 -.00000134  00000-0 -42458-4 0  9995;2 22803  70.9902  97.7593 0019583 272.4649  87.4233 14.17223388673714
STARLINK-34678;2.5;07:59:46;10;SSE;08:03:44;83;WSW;08:07:45;10;NNW;65443;1 65443U 25194K   26027.53967638  .00012259  00000-0  85224-3 0  9990;2 65443  97.6030 243.8005 0002494  93.7952 266.3560 15.05651691 23456
STARLINK-5972;3.7;08:00:03;10;NNE;08:04:02;82;ESE;08:08:01;10;SSW;56362;1 56362U 23058AX  26027.53173320 -.00002279  00000-0 -15372-3 0  9994;2 56362  97.6052  30.6474 0001809  97.5811 262.5621 15.05656139152009
STARLINK-5562;3.7;08:00:08;10;NNE;08:04:12;86;ESE;08:08:15;10;SSW;56336;1 56336U 23058V   26027.53219238  .00000166  00000-0  17444-4 0  9998;2 56336  97.6040  29.8884 0003421  58.3997 301.7561 15.01264482151958
STARLINK-36170;2.5;08:00:29;27;NW;08:02:06;55;NNE;08:05:31;10;E;67083;1 67083U 25298J   26027.40102324  .00076992  00000-0  17467-2 0  9993;2 67083  70.0009 123.7330 0002867 271.9474  88.1379 15.42668232  6908
STARLINK-34956;4.0;08:00:38;10;ESE;08:04:17;37;NE;08:07:58;10;NNW;65174;1 65174U 25175A   26027.60590144  .00005017  00000-0  35164-3 0  9994;2 65174  97.6022 262.0896 0001833  87.8432 272.3005 15.05650869 26429
STARLINK-35330;3.1;08:01:03;10;SE;08:04:58;62;ENE;08:08:55;10;NNW;65791;1 65791U 25218A   26027.54029033  .00018309  00000-0  12702-2 0  9994;2 65791  97.6050 252.3304 0002170  94.5609 265.5865 15.05638570 18779
Cosmos 1959 Rocket;4.4;08:01:13;10;SSW;08:07:19;71;WNW;08:13:29;10;NNE;19325;1 19325U 88062B   26027.49120212  .00000199  00000-0  18279-3 0  9991;2 19325  82.9492 204.0921 0034686  58.8774 354.2200 13.77900232848482
STARLINK-35957;3.6;08:01:14;24;W;08:02:48;32;SW;08:06:35;10;S;66823;1 66823U 25280C   26027.53184820  .00005768  00000-0  49050-3 0  9997;2 66823  70.0002  78.1181 0003025 269.0955  90.9857 14.98352170  9915
YAOGAN 11;4.0;08:01:18;10;SSE;08:05:38;86;WSW;08:10:05;10;NNW;37165;1 37165U 10047A   26027.54290480  .00001640  00000-0  21324-3 0  9999;2 37165  98.4041 246.8598 0034478 335.9278  24.0321 14.81796791827265
STARLINK-35886;3.6;08:01:30;24;W;08:03:04;32;SW;08:06:51;10;S;66838;1 66838U 25280T   26027.53204347  .00055484  00000-0  46250-2 0  9998;2 66838  70.0023  78.1158 0002392 318.5745  41.5232 14.98298304  9918
STARLINK-5276;3.7;08:01:32;15;WSW;08:05:00;89;NNW;08:09:17;10;ENE;55399;1 55399U 23014J   26027.67267934  .00000580  00000-0  56425-4 0  9991;2 55399  69.9988 167.7846 0003677 277.7286  82.3455 14.98332151165919
STARLINK-34397;4.0;08:02:09;24;WNW;08:04:30;57;N;08:08:42;10;ENE;64356;1 64356U 25126N   26027.53674384  .00010361  00000-0  87456-3 0  9991;2 64356  70.0005 138.3742 0003357 277.6659  82.4119 14.98342217 34515
STARLINK-35083;3.8;08:02:31;10;SE;08:06:14;40;NE;08:09:58;10;NNW;65390;1 65390U 25191M   26027.54085978  .00011810  00000-0  82109-3 0  9998;2 65390  97.6017 260.9084 0002756  92.0595 268.0947 15.05659835 24070
IRS-1D;3.6;08:02:41;10;NNE;08:07:59;66;WNW;08:13:15;10;SW;24971;1 24971U 97057A   26027.47055104  .00000468  00000-0  17657-3 0  9991;2 24971  98.8343  18.4158 0051095 282.5577  76.9896 14.35446428482429
STARLINK-34432;4.0;08:03:10;10;SW;08:07:22;68;SE;08:11:36;10;ENE;64426;1 64426U 25129Q   26027.54136852  .00008220  00000-0  69567-3 0  9990;2 64426  69.9998 178.2002 0002730 253.0760 107.0100 14.98344420 35061
STARLINK-35841;2.5;08:03:20;27;NW;08:05:01;56;NNE;08:08:27;10;E;67086;1 67086U 25298M   26027.53269057  .00094928  00000-0  21499-2 0  9996;2 67086  70.0006 123.3889 0002491 247.3472 112.7447 15.42639409  6927
STARLINK-35076;2.5;08:03:43;10;SSE;08:07:41;78;WSW;08:11:41;10;NNW;65457;1 65457U 25194Z   26027.54243523  .00000433  00000-0  34224-4 0  9992;2 65457  97.6031 243.7973 0001963  96.0298 264.1152 15.05650338 23454
STARLINK-5992;3.6;08:04:00;10;NNE;08:08:00;87;ESE;08:11:58;10;SSW;56328;1 56328U 23058M   26027.53450282 -.00000316  00000-0 -17705-4 0  9994;2 56328  97.6047  30.6409 0002171  63.1900 296.9549 15.05642451152006
Cosmos 1140 Rocket;3.7;08:04:06;18;WSW;08:07:48;54;NNW;08:12:55;10;NE;11574;1 11574U 79089B   26027.54567359  .00000567  00000-0  17957-3 0  9992;2 11574  74.0689 167.1994 0016054 345.8822  14.1883 14.42322332430175
STARLINK-34926;3.9;08:04:32;10;ESE;08:08:15;39;NE;08:11:57;10;NNW;65194;1 65194U 25175W   26027.54222304  .00010462  00000-0  72803-3 0  9990;2 65194  97.6033 262.1760 0002570 100.6202 259.5315 15.05658268 26424
STARLINK-35157;3.0;08:04:58;10;SE;08:08:54;65;ENE;08:12:51;10;NNW;65814;1 65814U 25218Z   26027.60950538  .00007599  00000-0  53019-3 0  9996;2 65814  97.6033 252.5476 0002381  89.9272 270.2228 15.05656095 18796
STARLINK-5981;3.6;08:05:25;10;NNE;08:09:29;88;WNW;08:13:32;10;SSW;56325;1 56325U 23058J   26027.53589483  .00000039  00000-0  76204-5 0  9997;2 56325  97.6040  29.8846 0003379  41.2443 318.9036 15.01262247151957
Cosmos 2154 Rocket;4.5;08:05:26;10;WSW;08:11:15;39;NW;08:17:04;10;NNE;21667;1 21667U 91059B   26027.49451578  .00000211  00000-0  20384-3 0  9990;2 21667  82.9066 185.8942 0021784 121.4906 298.1634 13.75273874727845
Cosmos 1943 Rocket;2.2;08:05:45;19;W;08:09:48;64;NNW;08:15:20;10;ENE;19120;1 19120U 88039B   26027.47771906  .00000059  00000-0  50634-4 0  9995;2 19120  71.0149 155.6905 0020322  38.4978 321.7592 14.19609123952535
STARLINK-11212 [DTC];3.2;08:05:52;10;S;08:09:06;57;WSW;08:11:49;14;NNW;60246;1 60246U 24125J   26027.54050881  .00055560  00000-0  11657-2 0  9993;2 60246  97.2268 239.5472 0030543 343.3891  16.6355 15.44689171 85580
STARLINK-35054;3.8;08:06:25;10;SE;08:10:10;42;NE;08:13:56;10;NNW;65383;1 65383U 25191E   26027.61009179  .00010670  00000-0  74199-3 0  9990;2 65383  97.6017 260.9702 0003428  75.1904 284.9702 15.05676496 24081
Resurs 1-4 Rocket;3.5;08:07:07;10;NNE;08:11:04;22;NNW;08:13:16;17;NW;25400;1 25400U 98043G   26027.47537751  .00000153  00000-0  82872-4 0  9991;2 25400  98.8188 340.5646 0010618 129.9474 230.2640 14.26039184433112
Meteor 1-21 Rocket;4.5;08:07:13;10;NNW;08:12:57;52;W;08:18:38;10;S;7715;1 07715U 75023B   26027.47435964  .00000231  00000-0  12961-3 0  9994;2 07715  81.2191  55.8086 0050085 279.2744  80.2763 14.07191165607744
STARLINK-5076;3.7;08:07:33;14;WSW;08:11:09;86;NNW;08:15:25;10;ENE;55401;1 55401U 23014L   26027.54333342 -.00000054  00000-0  33074-5 0  9991;2 55401  69.9990 168.1348 0003304 274.4100  85.6681 14.98332960165896
STARLINK-35065;2.5;08:07:41;10;SSE;08:11:39;74;WSW;08:15:39;10;NNW;65441;1 65441U 25194H   26027.54521945 -.00000407  00000-0 -24024-4 0  9992;2 65441  97.6038 243.7946 0001561  51.1102 309.0264 15.05628295 23454
Cosmos 1758;4.3;08:07:57;23;NW;08:08:10;23;NW;08:11:10;10;N;16791;1 16791U 86046A   26027.47468266  .00010330  00000-0  41062-3 0  9991;2 16791  82.4595 185.0773 0015263 116.1690 244.1120 15.25056771159784
STARLINK-5535;3.6;08:07:57;10;NNE;08:11:57;89;WNW;08:15:56;10;SSW;56356;1 56356U 23058AR  26027.53727223  .00000292  00000-0  24422-4 0  9992;2 56356  97.6050  30.6404 0001618 102.0123 258.1285 15.05649839152005
Cosmos 2218 Rocket;4.0;08:08:03;10;SSW;08:14:26;66;WNW;08:20:51;10;NNE;22208;1 22208U 92073B   26027.49622969  .00000128  00000-0  11730-3 0  9995;2 22208  82.9169 203.2497 0033107 262.0293 151.3563 13.75426298668186
