SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
STARLINK-5267;3,9;18:44:14;10;WNW;18:48:29;74;SW;18:52:42;10;SE;55655;1 55655U 23021AD  26028.97984967  .00000544  00000-0  53376-4 0  9992;2 55655  69.9988 264.6875 0002859 269.3481  90.7350 14.98330325163329
STARLINK-32538;3,9;18:44:28;10;WNW;18:48:42;74;SW;18:52:55;10;SE;62170;1 62170U 24225H   26028.98001165  .00005222  00000-0  44500-3 0  9996;2 62170  70.0014 264.7042 0002442 266.3645  93.7235 14.98336846 63920
GP-B;3,9;18:45:01;10;SE;18:48:42;28;ENE;18:52:26;10;N;28230;1 28230U 04014A   26029.51694406  .00001326  00000-0  16118-3 0  9990;2 28230  89.8406  52.8605 0003392  84.6237 275.5375 14.83031419631799
STARLINK-35177;3,8;18:45:11;17;E;18:47:06;24;NE;18:50:17;10;N;65673;1 65673U 25211X   26028.98847804  .00026540  00000-0  18347-2 0  9996;2 65673  97.6041  75.0186 0002477 109.1676 250.9819 15.05689216 21070
STARLINK-5833;3,8;18:45:16;10;WSW;18:49:31;71;NNW;18:52:36;18;ENE;55773;1 55773U 23028AJ  26028.98471016  .00001687  00000-0  14916-3 0  9992;2 55773  70.0007 324.6448 0003218 265.0693  95.0099 14.98334458160580
STARLINK-36199;2,1;18:46:08;10;WNW;18:49:37;77;NNE;18:52:30;14;ESE;67213;1 67213U 25304X   26028.81233526 -.00016834  00000-0 -38185-3 0  9993;2 67213  70.0005 277.3012 0003468 281.3063  78.7729 15.42711062  7858
STARLINK-3102;4,2;18:46:28;10;SSW;18:50:30;44;SE;18:53:13;19;ENE;49151;1 49151U 21082X   26029.32094197  .00000190  00000-0  23746-4 0  9993;2 49151  70.0013 353.7085 0002824 269.1753  90.9083 14.98330748242265
SL-16 R/B;2,5;18:46:33;10;NNE;18:52:45;71;ESE;18:58:55;10;SSW;27006;1 27006U 01056F   26029.42041205  .00000006  00000-0  58245-4 0  9998;2 27006  99.7608 194.6710 0015280  88.4522 325.8554 13.71089978207812
STARLINK-34938;3,7;18:46:57;17;E;18:49:03;25;NE;18:52:21;10;N;65236;1 65236U 25179B   26029.38864188  .00006961  00000-0  48605-3 0  9999;2 65236  97.6052  74.2065 0001799  88.2303 271.9130 15.05658559 25950
STARLINK-5817;4,0;18:47:05;10;W;18:51:17;57;N;18:54:11;19;ENE;55779;1 55779U 23028AQ  26029.45178182  .00001249  00000-0  11242-3 0  9992;2 55779  70.0022 303.1883 0002936 271.6938  88.3885 14.98336131161151
Okean-O;4,2;18:47:16;16;NE;18:48:47;19;NNE;18:51:48;10;NNW;25860;1 25860U 99039A   26029.44692980  .00001193  00000-0  16359-3 0  9993;2 25860  97.9527  89.7207 0001904  94.9098 265.2331 14.80267189428583
STARLINK-33779;3,7;18:47:31;10;WSW;18:51:47;89;NNW;18:54:51;18;ENE;63880;1 63880U 25094S   26029.25395353  .00007811  00000-0  66137-3 0  9992;2 63880  70.0032 333.9904 0002891 266.1921  93.8907 14.98346412 41291
STARLINK-35000;4,2;18:47:39;17;NE;18:48:39;18;NE;18:51:22;10;N;65278;1 65278U 25184F   26028.98907513  .00009656  00000-0  67240-3 0  9996;2 65278  97.6036  83.4715 0001484  86.3426 273.7970 15.05656175 25323
STARLINK-34022;3,7;18:47:46;10;WSW;18:52:01;89;NNW;18:55:06;19;ENE;63866;1 63866U 25094C   26029.25410720 -.00009219  00000-0 -76580-3 0  9991;2 63866  70.0026 333.9866 0003090 267.0280  93.0525 14.98331131 41295
STARLINK-5495;3,7;18:48:50;10;WNW;18:53:04;68;NNE;18:56:21;16;E;55635;1 55635U 23021H   26028.98424655  .00001366  00000-0  12222-3 0  9991;2 55635  69.9997 284.5815 0002870 268.5011  91.5819 14.98330132162846
STARLINK-36197;2,1;18:49:01;10;WNW;18:52:30;78;NNE;18:55:18;15;ESE;67205;1 67205U 25304P   26029.39789010  .00102976  00000-0  23210-2 0  9995;2 67205  70.0014 275.7356 0002241 282.6291  77.4640 15.42749239  7919
STARLINK-34749;3,8;18:49:12;18;E;18:51:02;25;NE;18:54:18;10;N;65675;1 65675U 25211Z   26028.65896135  .00010401  00000-0  72368-3 0  9996;2 65675  97.6060  74.6872 0001881  82.1492 277.9949 15.05664695 21026
ATLAS 3B R/B;3,5;18:49:29;10;W;18:57:14;61;SSW;19:04:47;10;SE;28538;1 28538U 05004B   26029.40514485 -.00000015  00000-0  10908-3 0  9993;2 28538  63.8237 277.8915 0215371 263.0477  94.6013 13.43364473 86526
IRS-P3;4,4;18:50:14;10;SSE;18:55:34;75;WSW;19:00:57;10;NNW;23827;1 23827U 96017A   26029.50729323  .00000236  00000-0  12418-3 0  9995;2 23827  99.0401  49.2497 0003096 354.7071   5.4073 14.23686094550133
STARLINK-5477;4,0;18:50:23;10;WNW;18:54:37;70;SW;18:58:49;10;SE;55659;1 55659U 23021AH  26029.38458194 -.00000262  00000-0 -14163-4 0  9990;2 55659  69.9984 263.6919 0002888 273.5360  86.5468 14.98333512163382
STARLINK-32534;4,0;18:50:39;10;WNW;18:54:53;70;SW;18:59:06;10;SE;62175;1 62175U 24225N   26029.33336806 -.00026040  00000-0 -21829-2 0  9995;2 62175  70.0003 263.8381 0002911 270.8426 172.0804 14.98327506  5738
STARLINK-34977;3,7;18:50:56;17;E;18:52:58;26;NE;18:56:18;10;N;65245;1 65245U 25179L   26029.39140843  .00009276  00000-0  64602-3 0  9992;2 65245  97.6055  74.2042 0001567  95.1211 265.0194 15.05661180 25875
Cosmos 1605 Rocket;4,1;18:51:11;10;NNW;18:57:37;86;WSW;19:03:57;10;SSE;15360;1 15360U 84109B   26029.48728390  .00000204  00000-0  19055-3 0  9996;2 15360  82.9363 228.5946 0040125 244.7780 114.9216 13.77045157 74553
STARLINK-5603;3,9;18:51:21;10;WSW;18:55:35;69;NNW;18:58:31;19;ENE;55762;1 55762U 23028X   26028.98887319  .00022554  00000-0  18891-2 0  9998;2 55762  70.0034 324.6632 0002618 275.4850  84.6010 14.98388428160589
STARLINK-34872;4,1;18:51:38;17;NE;18:52:32;19;NE;18:55:20;10;N;65296;1 65296U 25184Z   26028.85891859  .00013873  00000-0  96413-3 0  9997;2 65296  97.6035  83.3368 0001877  74.1983 285.9451 15.05637141 25303
ATLAS 5 CENTAUR R/B;1,8;18:51:38;10;WSW;18:54:56;48;S;18:58:08;14;ESE;31702;1 31702U 07027B   26029.44178939  .00033181  00000-0  15409-2 0  9990;2 31702  63.3129 300.0255 0501345  41.6595 322.1552 14.50227015 90659
STARLINK-4362;4,4;18:52:07;10;NNE;18:55:48;32;E;18:59:28;10;SSE;53043;1 53043U 22077A   26029.51785750  .00001443  00000-0  11685-3 0  9996;2 53043  97.6036 211.8721 0001367  42.0827 318.0502 15.01272049195049
STARLINK-4342;4,4;18:52:07;12;NNE;18:55:21;30;E;18:58:53;10;SSE;53070;1 53070U 22077AD  26029.45210983  .00000538  00000-0  41467-4 0  9996;2 53070  97.6038 212.6353 0001224  85.4993 274.6373 15.05650870195081
STARLINK-3043;4,1;18:52:32;10;SSW;18:56:36;47;SE;18:59:14;20;ENE;49179;1 49179U 21082BB  26029.32511073  .00000898  00000-0  83041-4 0  9999;2 49179  70.0007 353.6933 0002724 271.3930  88.6917 14.98333968241064
STARLINK-35194;3,7;18:53:12;19;E;18:54:58;26;NE;18:58:17;10;N;65671;1 65671U 25211V   26029.39276797  .00008491  00000-0  59175-3 0  9997;2 65671  97.6060  75.4051 0001301 100.5537 259.5836 15.05661776 21132
STARLINK-5558;4,0;18:53:16;10;W;18:57:28;57;N;19:00:11;20;ENE;55631;1 55631U 23021D   26028.92188347  .00002460  00000-0  21385-3 0  9992;2 55631  70.0013 304.6336 0003058 266.5796  93.5013 14.98335486162343
STARLINK-34052;3,7;18:53:39;10;WSW;18:57:54;85;NNW;19:00:50;20;ENE;63874;1 63874U 25094L   26029.25811802  .00024261  00000-0  20317-2 0  9994;2 63874  70.0028 333.9973 0002640 265.6279  94.4579 14.98375426 41296
Cosmos 2219 Rocket;2,2;18:53:58;10;WNW;18:59:38;85;NNE;19:05:16;10;ESE;22220;1 22220U 92076B   26029.39434914  .00000094  00000-0  70591-4 0  9997;2 22220  70.9987 271.1503 0012166 165.0180   7.8736 14.16850635716268
CZ-2D R/B;3,6;18:54:50;10;S;18:57:54;52;WSW;19:00:57;10;NNW;28738;1 28738U 05024B   26028.96163362  .00051017  00000-0  71293-3 0  9992;2 28738  97.3622  42.7584 0006325 143.8864 216.2820 15.56677583133594
STARLINK-36283;2,1;18:54:50;10;WNW;18:58:19;82;NNE;19:00:58;16;ESE;67197;1 67197U 25304F   26029.40184028  .00075722  00000-0  17122-2 0  9998;2 67197  70.0010 275.7505 0002798 272.6445  87.4416 15.42772602  7943
STARLINK-34953;3,6;18:54:54;18;E;18:56:52;27;NE;19:00:15;10;N;65240;1 65240U 25179F   26029.39418033  .00013487  00000-0  93630-3 0  9998;2 65240  97.6065  74.1986 0001980  93.5806 266.5648 15.05683964 26064
STARLINK-5501;3,7;18:54:59;10;WNW;18:59:14;70;NNE;19:02:22;18;ESE;55648;1 55648U 23021W   26028.98841920  .00000891  00000-0  82469-4 0  9996;2 55648  69.9995 284.5944 0002919 271.6323  88.4502 14.98329222162848
STARLINK-35015;4,1;18:55:35;18;NE;18:56:25;19;NE;18:59:16;10;N;65283;1 65283U 25184L   26028.72876785  .00009876  00000-0  68740-3 0  9990;2 65283  97.6041  83.2026 0000874  66.3204 293.8114 15.05668577 25289
STARLINK-5573;3,7;18:56:03;10;SW;19:00:16;72;SE;19:03:06;20;ENE;55750;1 55750U 23028K   26029.26032161  .00002506  00000-0  21770-3 0  9990;2 55750  70.0013 343.8873 0002872 270.0524  90.0306 14.98335031160136
STARLINK-4350;4,4;18:56:05;12;NNE;18:59:19;32;E;19:02:54;10;SSE;53045;1 53045U 22077C   26029.45487120  .00000605  00000-0  46106-4 0  9997;2 53045  97.6038 212.5477 0001750  84.4750 275.6676 15.05651019195086
STARLINK-5328;4,1;18:56:33;10;WNW;19:00:46;66;SW;19:04:58;10;SE;55657;1 55657U 23021AF  26029.38877322  .00005991  00000-0  50939-3 0  9998;2 55657  70.0005 263.7068 0003006 269.8185  90.2630 14.98335788163390
STARLINK-32506;4,1;18:56:45;10;WNW;19:00:58;66;SW;19:05:10;10;SE;62167;1 62167U 24225E   26028.92159385  .00007353  00000-0  62343-3 0  9996;2 62167  70.0028 264.9017 0002221 269.2503  90.8402 14.98328604 63911
STARLINK-35198;3,6;18:57:10;20;E;18:58:53;27;NE;19:02:15;10;N;65672;1 65672U 25211W   26029.39553338  .00006659  00000-0  46508-3 0  9997;2 65672  97.6051  75.3998 0000362  98.9045 261.2223 15.05664026 21133
STARLINK-4333;4,3;18:57:28;10;NNE;19:01:09;35;E;19:04:52;10;SSE;53088;1 53088U 22077AX  26029.45492132  .00001480  00000-0  11979-3 0  9994;2 53088  97.6032 211.8076 0001108  80.3809 279.7540 15.01254961195032
STARLINK-5499;3,9;18:57:37;10;WSW;19:01:51;67;NNW;19:04:37;21;ENE;55764;1 55764U 23028Z   26029.19334098  .00000920  00000-0  84877-4 0  9997;2 55764  70.0012 324.1750 0002830 263.5875  96.4962 14.98331549160617
Cosmos 1300 Rocket;3,5;18:57:54;10;NNW;19:02:20;70;ENE;19:06:45;10;SSE;12786;1 12786U 81082B   26029.51941249  .00000704  00000-0  75614-4 0  9995;2 12786  82.4848 237.6666 0015465 295.8320  64.1302 14.87090933381042
STARLINK-36213;2,1;18:58:00;10;WNW;19:01:30;84;NNE;19:04:06;17;ESE;67212;1 67212U 25304W   26029.40399927  .00063814  00000-0  14454-2 0  9996;2 67212  70.0009 275.7562 0003716 274.3952  85.6806 15.42776968  7947
STARLINK-3119;4,0;18:58:37;10;SSW;19:02:43;50;SE;19:05:14;22;ENE;49145;1 49145U 21082R   26029.32928028  .00001491  00000-0  13273-3 0  9993;2 49145  70.0010 353.6807 0002887 269.5184  90.5644 14.98335854241066
STARLINK-34987;3,5;18:58:54;19;E;19:00:48;28;NE;19:04:14;10;NNW;65255;1 65255U 25179W   26029.39694543  .00009567  00000-0  66622-3 0  9991;2 65255  97.6057  74.1952 0001010  69.7465 290.3871 15.05658414 25899
NOAA 6;4,0;18:59:16;10;SE;19:04:24;74;ENE;19:09:35;10;NNW;11416;1 11416U 79057A   26029.51612677  .00000515  00000-0  19460-3 0  9999;2 11416  98.5797  59.8995 0008975 313.8825  46.1618 14.35401487431061
Meteor 1-28 Rocket;2,8;18:59:23;11;NNE;19:02:30;67;ESE;19:05:48;10;S;10114;1 10114U 77057B   26029.46779512  .00018271  00000-0  39746-3 0  9994;2 10114  97.5713 199.7109 0008483  68.0781 292.1368 15.44335290662270
STARLINK-5218;4,0;18:59:26;10;WNW;19:03:38;57;N;19:06:12;22;ENE;55636;1 55636U 23021J   26029.19309171  .00001355  00000-0  12135-3 0  9992;2 55636  69.9996 303.9748 0003526 264.4968  95.5789 14.98330424162385
STARLINK-35002;4,1;18:59:36;19;NE;19:00:21;20;NE;19:03:16;10;N;65291;1 65291U 25184U   26028.73154107  .00005113  00000-0  35826-3 0  9996;2 65291  97.6038  83.1982 0001183  98.5156 261.6205 15.05654988 25286
STARLINK-34059;3,7;18:59:50;10;WSW;19:04:05;82;NNW;19:06:52;21;ENE;63872;1 63872U 25094J   26029.26230090  .00011794  00000-0  99395-3 0  9997;2 63872  70.0024 334.0149 0003164 271.9562  88.1235 14.98351966 41296
Cosmos 2285 Rocket;4,3;18:59:57;10;WNW;19:06:16;53;NNE;19:11:02;18;E;23190;1 23190U 94045B   26029.42276280  .00000071  00000-0  98518-4 0  9990;2 23190  74.0294 284.8318 0020088 283.0463  76.8414 13.74369481579424
STARLINK-4338;4,3;19:00:03;12;NNE;19:03:18;34;E;19:06:55;10;SSE;53055;1 53055U 22077N   26029.45763860  .00000247  00000-0  21356-4 0  9998;2 53055  97.6033 212.5099 0001215  90.7655 269.3711 15.05649080195076
STARLINK-33901;3,7;19:00:05;10;WSW;19:04:20;82;NNW;19:07:07;21;ENE;63878;1 63878U 25094Q   26029.26246681  .00009805  00000-0  82803-3 0  9992;2 63878  70.0031 334.0116 0002890 270.9060  89.1767 14.98345160 41291
STARLINK-36185;2,1;19:00:54;10;WNW;19:04:24;86;NNE;19:06:55;17;ESE;67204;1 67204U 25304N   26028.82243156  .00042123  00000-0  95871-3 0  9997;2 67204  70.0003 277.3400 0003786 274.7975  85.2775 15.42751146  7859
Cosmos 1703 Rocket;4,3;19:01:07;10;SSE;19:04:50;29;E;19:08:06;12;NNE;16263;1 16263U 85108B   26029.48325209  .00000796  00000-0  89218-4 0  9996;2 16263  82.5006  38.0011 0020458  52.8837  62.3946 14.85465304150103
STARLINK-5502;3,7;19:01:08;10;WNW;19:05:23;73;NNE;19:08:22;19;ESE;55644;1 55644U 23021S   26028.99259300  .00000964  00000-0  88575-4 0  9993;2 55644  69.9991 284.6099 0002963 271.3724  88.7096 14.98331163162841
STARLINK-35359;3,6;19:01:09;21;E;19:02:47;28;NE;19:06:12;10;NNW;65670;1 65670U 25211U   26028.99955504  .00015621  00000-0  10840-2 0  9999;2 65670  97.6055  75.0006 0001075  55.8481 304.2847 15.05665933 21071
STARLINK-5580;3,7;19:02:12;10;SW;19:06:26;76;SE;19:09:08;22;ENE;55748;1 55748U 23028H   26029.26450199  .00006641  00000-0  56407-3 0  9991;2 55748  70.0009 343.9008 0002942 269.7438  90.3383 14.98312315160134
STARLINK-32589;4,2;19:02:39;10;WNW;19:06:52;62;SW;19:11:02;10;SE;62183;1 62183U 24225W   26028.99236699  .00005871  00000-0  49935-3 0  9990;2 62183  70.0007 264.7485 0002585 271.1554  88.9309 14.98339236 63922
STARLINK-4318;4,2;19:02:46;11;NNE;19:06:26;37;E;19:10:13;10;SSE;53086;1 53086U 22077AV  26029.45860746  .00001505  00000-0  12167-3 0  9990;2 53086  97.6041 211.8080 0000689 358.4614   1.6608 15.01272577195031
STARLINK-34982;3,5;19:02:53;20;E;19:04:42;30;NE;19:08:12;10;NNW;65243;1 65243U 25179J   26029.39971275  .00007777  00000-0  54239-3 0  9990;2 65243  97.6052  74.1905 0001041 108.8529 251.2811 15.05665843 26063
STARLINK-32565;4,2;19:02:54;10;WNW;19:07:06;61;SW;19:11:16;10;SE;62182;1 62182U 24225V   26028.99251047  .00005055  00000-0  43103-3 0  9998;2 62182  70.0011 264.3542 0001890 271.2131  88.8811 14.98338890 63939
Cosmos 2333 Rocket;2,7;19:03:09;10;NW;19:08:50;64;SW;19:14:27;10;SSE;24298;1 24298U 96051B   26028.93937556  .00000079  00000-0  69285-4 0  9991;2 24298  70.7570 259.3780 0018257 202.6730 157.3585 14.12404372516037
STARLINK-34954;4,0;19:03:35;20;NE;19:04:16;21;NE;19:07:14;10;N;65275;1 65275U 25184C   26028.73431186  .00003110  00000-0  21961-3 0  9993;2 65275  97.6043  83.1941 0001636  89.3722 270.7692 15.05652967 25285
STARLINK-5595;3,9;19:03:50;10;W;19:08:03;65;NNW;19:10:41;22;ENE;55765;1 55765U 23028AA  26029.19753801 -.00000161  00000-0 -57445-5 0  9996;2 55765  70.0013 324.1914 0002587 260.0089 100.0778 14.98308738160610
STARLINK-36280;2,1;19:03:53;10;WNW;19:07:22;88;NNE;19:09:50;18;ESE;67211;1 67211U 25304V   26029.40797461  .00067641  00000-0  15334-2 0  9990;2 67211  70.0007 275.7718 0002677 274.8103  85.2773 15.42733891  7942
Cosmos 1802 Rocket;4,1;19:04:08;10;NNW;19:10:18;55;ENE;19:16:32;10;SE;17160;1 17160U 86093B   26029.00879609  .00000029  00000-0  14625-4 0  9992;2 17160  82.9249 248.7796 0039255  16.7106  92.0306 13.74912600965080
STARLINK-35353;3,5;19:05:07;22;E;19:06:41;29;NE;19:10:09;10;NNW;65669;1 65669U 25211T   26028.67003133  .00012818  00000-0  89058-3 0  9997;2 65669  97.6058  74.6704 0000854 358.6585   1.4639 15.05665245 21021
STARLINK-5507;4,0;19:05:36;10;WNW;19:09:47;57;N;19:12:12;24;ENE;55638;1 55638U 23021L   26029.19726568  .00002934  00000-0  25356-3 0  9990;2 55638  70.0012 303.9902 0002896 278.0854  81.9977 14.98338950162385
STARLINK-34007;3,7;19:05:59;10;WSW;19:10:15;79;NNW;19:12:54;23;ENE;63868;1 63868U 25094E   26029.33336806  .00014250  00000-0  11995-2 0  9991;2 63868  70.0019 333.8590 0002988 275.3838  85.4017 14.98333827  5787
STARLINK-33968;3,7;19:06:15;10;WSW;19:10:30;79;NNW;19:13:08;23;ENE;63883;1 63883U 25094V   26029.50003471 -.00043762  00000-0 -36804-2 0  9994;2 63883  70.0022 333.4371 0003038 271.0653 267.5747 14.98354452  5809
Cosmos 1339 Rocket;4,4;19:06:15;10;S;19:12:20;78;ESE;19:18:26;10;NNE;13066;1 13066U 82012B   26029.53111601  .00000009  00000-0 -63740-5 0  9991;2 13066  82.8956  24.1811 0044851  69.0620  51.8079 13.77376412208313
STARLINK-36279;2,1;19:06:47;10;WNW;19:10:15;90;WSW;19:12:38;19;ESE;67193;1 67193U 25304B   26029.40994575  .00116354  00000-0  26167-2 0  9996;2 67193  69.9999 275.7808 0003111 273.8601  86.2225 15.42756162  7943
STARLINK-34933;3,4;19:06:52;21;E;19:08:38;31;NE;19:12:10;10;NNW;65253;1 65253U 25179U   26029.40248111  .00010296  00000-0  71649-3 0  9993;2 65253  97.6046  74.1886 0001157  77.2360 282.8996 15.05662763 25909
Cosmos 2151 Rocket;4,3;19:06:52;10;NNW;19:10:53;32;NE;19:13:03;21;E;21423;1 21423U 91042B   26028.98457819  .00000604  00000-0  73463-4 0  9994;2 21423  82.4908 257.4240 0017475  16.5754 343.6027 14.81791484847192
STARLINK-5506;3,7;19:07:18;10;WNW;19:11:33;75;NNE;19:14:24;20;ESE;55651;1 55651U 23021Z   26029.39733721 -.00000321  00000-0 -19155-4 0  9997;2 55651  70.0020 283.6151 0001904 263.6465  96.4477 14.98337399162906
STARLINK-34834;4,0;19:07:34;20;NE;19:08:10;21;NE;19:11:12;10;N;65295;1 65295U 25184Y   26028.73707784  .00006350  00000-0  44379-3 0  9992;2 65295  97.6050  83.1936 0001224  87.6391 272.4976 15.05658199 25282
Cosmos 2056 Rocket;4,1;19:07:57;10;W;19:12:56;49;NNW;19:16:45;17;NE;20433;1 20433U 90004B   26029.33461703  .00000441  00000-0  15473-3 0  9993;2 20433  74.0381 333.1340 0038888  53.3657  64.8982 14.37475328886933
STARLINK-5611;3,9;19:08:01;10;W;19:12:13;64;NNW;19:14:43;23;ENE;55761;1 55761U 23028W   26027.53238598  .00066301  00000-0  54418-2 0  9999;2 55761  70.0004 328.4122 0003162 325.2863  34.8089 14.98825098160362
STARLINK-4343;4,1;19:08:02;13;NNE;19:11:15;38;E;19:14:58;10;SSE;53050;1 53050U 22077H   26029.46317843  .00000040  00000-0  69710-5 0  9998;2 53050  97.6035 212.5295 0001293  66.9682 293.1681 15.05648518195078
STARLINK-4321;4,1;19:08:09;11;NNE;19:11:47;40;E;19:15:36;10;S;53082;1 53082U 22077AR  26029.46233375  .00001748  00000-0  14058-3 0  9999;2 53082  97.6038 211.8064 0001758  90.0200 270.1226 15.01261928195030
STARLINK-5539;3,7;19:08:20;10;SW;19:12:34;80;SE;19:15:08;23;ENE;55747;1 55747U 23028G   26029.26867273  .00001108  00000-0  10064-3 0  9997;2 55747  70.0013 343.9166 0002604 265.8952  94.1909 14.98332790160131
Cosmos 1833 Rocket;2,8;19:08:46;10;SSW;19:14:18;60;SE;19:18:15;20;ENE;17590;1 17590U 87027B   26029.30610384  .00000264  00000-0  15470-3 0  9992;2 17590  71.0042 359.4830 0005721 206.1591 153.9244 14.17161520  9767
STARLINK-5232;4,3;19:08:51;10;WNW;19:13:02;58;SW;19:17:11;10;SE;55675;1 55675U 23021AZ  26028.92977497  .00002779  00000-0  24070-3 0  9999;2 55675  69.9974 264.5139 0002624 276.5822  83.5038 14.98320069163335
STARLINK-35351;3,5;19:09:08;23;E;19:10:37;30;NE;19:14:07;10;NNW;65668;1 65668U 25211S   26028.93863677  .00011545  00000-0  80282-3 0  9998;2 65668  97.6043  74.9294 0001430  73.2851 286.8533 15.05660312 21064
STARLINK-5460;4,3;19:09:13;10;WNW;19:13:24;58;SW;19:17:33;10;SE;55671;1 55671U 23021AV  26028.92998887  .00026261  00000-0  22075-2 0  9995;2 55671  69.9984 264.9051 0001265 267.7560  92.3454 14.98208244163329
ADEOS;4,2;19:09:20;18;E;19:12:42;37;NE;19:17:28;10;NNW;24277;1 24277U 96046A   26028.75020206  .00000210  00000-0  98464-4 0  9995;2 24277  98.8221  81.3983 0001974 130.4985 229.6369 14.30354337535730
Cosmos 2061 Rocket;4,4;19:09:32;10;NNW;19:15:42;44;NE;19:21:50;10;SE;20528;1 20528U 90023B   26029.01228921  .00000037  00000-0  24428-4 0  9999;2 20528  82.9332 257.4610 0030587 277.1498 194.7231 13.73146918796699
STARLINK-36173;2,1;19:09:39;10;WNW;19:13:09;88;SSW;19:15:29;20;ESE;67210;1 67210U 25304U   26028.82837512  .00052861  00000-0  12011-2 0  9993;2 67210  70.0008 277.3621 0003815 276.8226  83.2521 15.42737951  7856
Cosmos 540 Rocket;4,4;19:09:51;10;SSE;19:14:00;26;ESE;19:15:31;22;ENE;6324;1  6324U 72104B   26029.45651848  .00000484  00000-0  14546-3 0  9998;2  6324  74.0762  27.1747 0007183  73.1591 287.0354 14.45248277789687
STARLINK-5606;3,9;19:09:57;10;W;19:14:10;64;NNW;19:16:39;24;ENE;55767;1 55767U 23028AC  26029.20168975 -.00000224  00000-0 -10990-4 0  9995;2 55767  70.0007 324.2051 0002984 269.1874  90.8943 14.98333364160591
Cosmos 1331 Rocket;4,2;19:09:58;10;WSW;19:15:07;66;NW;19:19:13;17;NE;13028;1 13028U 82001B   26029.31503217  .00000472  00000-0  15858-3 0  9999;2 13028  74.0423 345.8280 0018928   5.9616 354.1760 14.39847677309601
Helios 1B rocket;4,4;19:10:16;10;NNE;19:10:31;10;NNE;19:10:57;10;N;25979;1 25979U 99064C   26029.47477875  .00027512  00000-0  95566-3 0  9999;2 25979  98.1717 107.6806 0003970 211.3470 148.7532 15.29726444422688
H-2A R/B;4,1;19:10:20;10;NNE;19:13:33;27;NW;19:16:49;10;WSW;28932;1 28932U 06002B   26029.40288596  .00013735  00000-0  70007-3 0  9999;2 28932  98.2341 173.0927 0053623  16.0530 344.2384 15.15631475 88480
STARLINK-3103;3,9;19:10:49;10;SW;19:14:57;57;SE;19:17:16;25;ENE;49177;1 49177U 21082AZ  26029.27086682  .00001497  00000-0  13318-3 0  9999;2 49177  70.0017 353.8501 0002877 252.6048 107.4796 14.98335513242252
STARLINK-34958;3,4;19:10:50;22;E;19:12:33;32;NE;19:16:07;10;NNW;65237;1 65237U 25179C   26028.94004079  .00011429  00000-0  79477-3 0  9992;2 65237  97.6038  73.7247 0000711 164.5235 195.6014 15.05660731 25987
Okean O Rocket;2,9;19:11:04;21;NE;19:12:01;22;NE;19:15:22;10;NNW;25861;1 25861U 99039B   26029.39640282  .00000960  00000-0  12866-3 0  9996;2 25861  98.0051  88.5346 0015444  29.8081 330.4008 14.81672608431040
Spot 4 Rocket;4,1;19:11:19;10;SSE;19:16:27;85;WSW;19:21:38;10;NNW;25261;1 25261U 98017B   26029.52489231  .00000616  00000-0  22714-3 0  9996;2 25261  98.8304  57.1617 0003770 159.1453 200.9887 14.36229493456082
Cosmos 2360 Rocket;2,4;19:11:34;10;NW;19:17:12;73;SW;19:22:49;10;SE;25407;1 25407U 98045B   26029.37176453 -.00000089  00000-0 -20839-4 0  9994;2 25407  71.0100 264.2596 0005071  83.2339 276.9361 14.16187068421535
STARLINK-35021;3,9;19:11:34;21;NE;19:12:05;22;NE;19:15:10;10;N;65282;1 65282U 25184K   26028.73985545  .00008516  00000-0  59344-3 0  9995;2 65282  97.6051  83.3423 0001132  94.9120 265.2236 15.05665561 25247
STARLINK-5498;3,9;19:11:46;10;WNW;19:15:58;57;N;19:18:13;26;ENE;55633;1 55633U 23021F   26028.93440156  .00000753  00000-0  70885-4 0  9997;2 55633  70.0013 304.6736 0002365 263.5190  96.5700 14.98335360162341
STARLINK-4327;4,0;19:12:02;14;NNE;19:15:14;40;E;19:18:59;10;S;53079;1 53079U 22077AN  26029.46595103 -.00000003  00000-0  39721-5 0  9995;2 53079  97.6027 212.5755 0001411  89.3325 270.8064 15.05649483195086
STARLINK-33863;3,8;19:12:08;10;WSW;19:16:23;77;NNW;19:18:53;24;ENE;63864;1 63864U 25094A   26029.27064717  .00011879  00000-0  10011-2 0  9991;2 63864  70.0028 334.0489 0003085 269.6310  90.4496 14.98352025 41297
STARLINK-34061;3,8;19:12:23;10;WSW;19:16:38;76;NNW;19:19:08;24;ENE;63876;1 63876U 25094N   26029.27081517  .00011550  00000-0  97368-3 0  9998;2 63876  70.0028 334.0452 0002722 272.5884  87.4964 14.98349827 41298
YAOGAN 1;2,6;19:12:43;10;SSE;19:17:00;80;WSW;19:21:19;10;NNW;29092;1 29092U 06015A   26028.99966723  .00001513  00000-0  17282-3 0  9996;2 29092  97.7584  53.1254 0001417  85.1315 275.0063 14.87493194 69110
STARLINK-36224;2,1;19:12:53;10;WNW;19:16:22;85;SSW;19:18:36;20;SE;67203;1 67203U 25304M   26029.41409322  .00112908  00000-0  25411-2 0  9992;2 67203  70.0015 275.7951 0002437 283.6216  76.4694 15.42749672  7946
