SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
STARLINK-34335;3.9;07:01:22;50;WNW;07:02:11;62;NNW;07:06:28;10;ENE;64362;1 64362U 25126U   26025.75526138 -.00208711  00000-0 -18262-1 0  9990;2 64362  70.0012 142.5928 0002820 237.8474 122.2411 14.97794534 34251
NOAA 12;4.3;07:01:34;10;NNE;07:06:49;71;ESE;07:12:04;10;SSW;21263;1 21263U 91032A   26027.79687706  .00000221  00000-0  10937-3 0  9994;2 21263  98.6096  18.4517 0014772  79.3728 280.9115 14.26702091804940
STARLINK-35289;4.4;07:01:59;10;ESE;07:05:27;30;NE;07:08:56;10;NNW;65809;1 65809U 25218U   26027.50150378  .00016106  00000-0  11174-2 0  9992;2 65809  97.6026 252.3802 0002679  84.8570 275.2962 15.05666203 18778
SL-08 R/B;4.1;07:02:02;10;SE;07:06:47;53;NE;07:11:30;10;NNW;27561;1 27561U 02054C   26027.54286881  .00000822  00000-0  18572-3 0  9999;2 27561  98.4754 245.5671 0043691 202.8823 157.0429 14.58440381230177
Meteor 1-11 Rocket;4.5;07:03:05;31;NW;07:03:51;32;NW;07:08:50;10;NNE;5918;1  5918U 72022B   26027.79357390  .00000116  00000-0  61343-4 0  9995;2  5918  81.2393 161.3927 0059350 122.9035 237.7863 14.06292366759886
STARLINK-36035;2.6;07:03:06;49;NNW;07:03:18;50;N;07:06:42;10;ENE;67082;1 67082U 25298H   26027.71262130  .00063768  00000-0  14478-2 0  9994;2 67082  70.0005 123.2236 0003346 256.9503 103.1306 15.42706879  6944
AQUA;4.2;07:03:09;10;NNE;07:07:33;40;NW;07:08:04;39;WNW;27424;1 27424U 02022A   26027.88561574  .00001798  00000-0  36942-3 0  9998;2 27424  98.4102 354.5311 0001840  63.5604 322.5877 14.61868111262779
STARLINK-35959;2.8;07:03:36;51;WSW;07:04:00;53;SW;07:08:06;10;SSE;66827;1 66827U 25280G   26027.49020083  .00050640  00000-0  42144-2 0  9991;2 66827  70.0014  78.3756 0004081 208.4472 151.6465 14.98390340  9906
STARLINK-36073;2.8;07:03:50;50;WSW;07:04:14;53;SW;07:08:21;10;SSE;66844;1 66844U 25280Z   26027.49031143  .00074140  00000-0  61646-2 0  9998;2 66844  70.0004  78.3737 0002817 254.3548 105.7300 14.98275733  9874
STARLINK-5071;4.1;07:04:01;30;SSW;07:05:58;63;SE;07:10:09;10;ENE;55402;1 55402U 23014M   26027.63096703 -.00001011  00000-0 -76967-4 0  9991;2 55402  70.0004 168.0431 0002946 269.4646  90.6175 14.98340173165909
Cosmos 1743 Rocket;3.6;07:04:03;49;W;07:04:35;53;WNW;07:08:52;10;NNE;16720;1 16720U 86034B   26027.84470560  .00000934  00000-0  10475-3 0  9994;2 16720  82.5537 185.2382 0020019 147.9414 310.5354 14.85619246124801
IDEFIX/ARIANE 42P;4.0;07:04:09;10;NNE;07:08:06;22;NNW;07:09:01;21;NW;27422;1 27422U 02021B   26027.80203706  .00000557  00000-0  22835-3 0  9995;2 27422  98.5831 326.9078 0011055 312.2944  47.7301 14.30994093238170
STARLINK-34978;3.6;07:04:15;10;SE;07:08:03;45;ENE;07:11:52;10;NNW;65435;1 65435U 25194B   26027.83597492  .00007865  00000-0  54860-3 0  9990;2 65435  97.6031 244.1770 0002254  84.5371 275.6113 15.05655133 23506
STARLINK-34426;3.8;07:04:21;49;WNW;07:05:12;61;NNW;07:09:26;10;ENE;64345;1 64345U 25126B   26027.69527410  .00006883  00000-0  58380-3 0  9991;2 64345  70.0007 137.7253 0003067 266.3603  93.7206 14.98347160 34544
Cosmos 1814 Rocket;4.0;07:04:28;36;WNW;07:06:21;56;WSW;07:11:24;10;SSE;17304;1 17304U 87006B   26027.52391755  .00000445  00000-0  15147-3 0  9994;2 17304  74.0564  63.9051 0029410 197.4835 162.5310 14.39116976 45329
STARLINK-34431;3.8;07:04:35;49;WNW;07:05:27;61;NNW;07:09:41;10;ENE;64353;1 64353U 25126K   26027.69544554  .00011418  00000-0  96267-3 0  9994;2 64353  70.0002 137.7297 0003763 275.8789  84.1941 14.98346823 34544
CZ-4 R/B;4.4;07:04:40;10;NNE;07:09:30;62;ESE;07:14:24;10;S;28059;1 28059U 03049C   26027.74127918  .00000868  00000-0  21041-3 0  9999;2 28059  98.6833  21.0552 0048210 358.1120   1.9886 14.54970062180642
CZ-4C R/B;3.6;07:05:51;27;WSW;07:06:44;28;SW;07:13:07;10;S;36416;1 36416U 10009D   26027.55752917  .00001576  00000-0  31898-3 0  9999;2 36416  63.3876  66.2353 0686556   2.3604 358.0405 13.72795134795278
STARLINK-36205;2.6;07:05:53;48;NNW;07:06:11;50;N;07:09:35;10;E;67098;1 67098U 25298Z   26027.39039871  .00092974  00000-0  21019-2 0  9999;2 67098  69.9975 124.1009 0004435 287.7949  72.2748 15.42695783  6899
STARLINK-34919;4.3;07:05:53;10;ESE;07:09:24;31;NE;07:12:55;10;NNW;65802;1 65802U 25218M   26027.57073095  .00007547  00000-0  52658-3 0  9994;2 65802  97.6032 252.4435 0002207  79.0322 281.1153 15.05655916 18787
SL-8 Rocket;4.0;07:08:08;10;SSW;07:14:23;87;ESE;07:20:39;10;NNE;21088;1 21088U 91006B   26027.71974509  .00000028  00000-0  12698-4 0  9994;2 21088  82.9413 200.5089 0023145 147.4373 223.5270 13.77491974758436
STARLINK-34679;3.5;07:08:09;10;SE;07:11:59;48;ENE;07:15:49;10;NNW;65442;1 65442U 25194J   26027.50645204  .00007755  00000-0  54099-3 0  9999;2 65442  97.6032 243.8459 0002313  84.5453 275.6037 15.05655273 23456
STARLINK-35794;2.6;07:09:02;47;NNW;07:09:24;50;N;07:12:48;10;E;67085;1 67085U 25298L   26027.52224069  .00093050  00000-0  21048-2 0  9993;2 67085  70.0015 123.7623 0002404 240.9595 119.1346 15.42685059  6915
STARLINK-5073;4.5;07:09:09;24;ESE;07:09:09;24;ESE;07:10:30;10;ENE;55427;1 55427U 23014AN  26027.87318836  .00991102  65270-3  73848-3 0  9992;2 55427  69.9900 173.7093 0006055 279.9978  80.0557 16.15349982165785
GEOS 3 Rocket;4.1;07:09:10;10;SE;07:14:13;44;SW;07:16:06;32;W;7735;1  7735U 75027B   26027.52837905  .00000151  00000-0  13686-3 0  9993;2  7735 114.9731 263.2213 0053013 295.3588  64.2011 14.25549957638429
Cosmos 1666 Rocket;3.4;07:09:11;19;SSW;07:12:17;73;WNW;07:16:46;10;NNE;15890;1 15890U 85058B   26027.49515246  .00000918  00000-0  10281-3 0  9995;2 15890  82.5250 193.6403 0018607 279.1200  80.7911 14.85727055170341
STARLINK-35768;2.9;07:09:35;46;WSW;07:10:06;50;SW;07:14:12;10;SSE;66832;1 66832U 25280M   26027.82811714  .00002573  00000-0  22330-3 0  9991;2 66832  70.0008  77.5453 0002875 274.8090  85.2740 14.98345741  9950
STARLINK-35373;4.3;07:09:47;10;ESE;07:13:20;32;NE;07:16:53;10;NNW;65792;1 65792U 25218B   26027.50705403  .00015663  00000-0  10872-2 0  9999;2 65792  97.6024 252.3731 0002197  80.4616 279.6859 15.05655493 18778
STARLINK-5019;4.0;07:10:01;29;SW;07:12:05;66;SE;07:16:18;10;ENE;55407;1 55407U 23014S   26027.63513514 -.00002304  00000-0 -18532-3 0  9999;2 55407  70.0004 168.0573 0002664 252.4226 107.6642 14.98340752165905
Dummy Sat-01;4.5;07:10:09;60;W;07:10:24;62;WNW;07:14:02;10;N;26365;1 26365U 00026A   26027.51823025  .00004168  00000-0  15393-3 0  9996;2 26365  86.3443 200.7533 0009689 139.7634 220.4332 15.27382941420911
STARLINK-34301;3.9;07:10:22;45;WNW;07:11:23;60;N;07:15:36;10;ENE;64349;1 64349U 25126F   26027.76621356  .00007919  00000-0  67048-3 0  9999;2 64349  70.0011 137.5727 0003367 266.0435  94.0340 14.98342149 34556
STARLINK-33977;3.9;07:10:37;45;WNW;07:11:38;60;N;07:15:52;10;ENE;64344;1 64344U 25126A   26027.83335647 -.00011744  00000-0 -97772-3 0  9997;2 64344  70.0008 137.4084 0003296 273.2813  87.9491 14.98342603  5767
Meteor 1-24 Rocket;4.3;07:11:30;10;NNW;07:17:01;38;W;07:22:26;10;SSW;8800;1  8800U 76032B   26027.72591696  .00000116  00000-0  56053-4 0  9997;2  8800  81.2489  35.3979 0093435 274.7742  84.2765 14.10644060561474
STARLINK-35080;3.4;07:12:04;10;SE;07:15:55;50;ENE;07:19:46;10;NNW;65437;1 65437U 25194D   26027.50921999  .00005480  00000-0  38362-3 0  9999;2 65437  97.6035 243.8425 0002193  84.0414 276.1063 15.05655339 23452
STARLINK-36215;2.6;07:12:11;46;NNW;07:12:39;50;N;07:16:03;10;E;67100;1 67100U 25298AB  26027.65408470  .00086001  00000-0  19459-2 0  9996;2 67100  69.9988 123.0064 0003016 267.8741  92.2096 15.42705373  6940
ACS3 Solar Sail;2.8;07:12:24;10;NNE;07:17:18;27;NNW;07:18:45;24;NW;59588;1 59588U 24077B   26027.86178924  .00025583  00000-0  21297-1 0  9992;2 59588  97.2300 338.1490 0048160 211.1064 148.7246 13.87863341 88530
Cosmos 1441 Rocket;2.8;07:12:30;60;SW;07:12:30;60;SW;07:15:33;10;S;13819;1 13819U 83010B   26027.52134509  .00018431  00000-0  38905-3 0  9995;2 13819  81.1024  52.6710 0016935 185.0468 175.0609 15.44912709351589
STARLINK-34580;4.2;07:13:39;10;ESE;07:17:14;34;NE;07:20:50;10;NNW;65808;1 65808U 25218T   26027.50980957  .00010265  00000-0  71438-3 0  9995;2 65808  97.6024 252.3713 0002361  78.2757 281.8734 15.05660689 18770
STARLINK-5092;3.4;07:13:46;41;SW;07:14:51;70;SE;07:18:27;10;ENE;55408;1 55408U 23014T   26027.83335647  .00857277  00000-0  24065-1 0  9992;2 55408  70.0191 165.6633 0002712 280.0896 348.0457 15.33816855  5705
Cosmos 1656 Rocket;3.9;07:14:24;14;SW;07:19:19;71;SE;07:24:53;10;NE;15772;1 15772U 85042D   26027.67278859  .00000233  00000-0  12623-3 0  9995;2 15772  71.1076 174.3818 0035685 193.0816 178.6808 14.21968886108564
Cosmos 864 Rocket;4.5;07:15:08;10;SSW;07:21:19;87;ESE;07:27:34;10;NNE;9510;1 09510U 76108B   26027.50480704  .00000224  00000-0  20787-3 0  9997;2 09510  82.9356 202.1623 0026235  11.3897 348.7848 13.77875960474687
Cosmos 1844 Rocket;3.0;07:15:20;29;WNW;07:18:09;60;N;07:23:47;10;E;17974;1 17974U 87041B   26027.69356476 -.00000022  00000-0  12822-4 0  9995;2 17974  71.0085 119.2646 0016219 267.9585 244.5037 14.17634668  2284
STARLINK-34291;3.9;07:15:20;43;WNW;07:16:26;59;N;07:20:36;10;ENE;64359;1 64359U 25126R   26027.70352332  .00629225  00000-0  48077-1 0  9998;2 64359  69.9998 137.7480 0009428 166.3366 193.8051 14.99374886 34545
Cosmos 1939 Rocket;2.6;07:15:51;10;NNE;07:19:32;59;WNW;07:20:36;41;WSW;19046;1 19046U 88032B   26027.77567391  .00008956  00000-0  42286-3 0  9996;2 19046  97.5129  11.2089 0026991  20.7581 339.4743 15.19344052 45899
STARLINK-34991;3.3;07:15:59;10;SE;07:19:51;53;ENE;07:23:44;10;NNW;65446;1 65446U 25194N   26027.84428152  .00007987  00000-0  55702-3 0  9990;2 65446  97.6035 244.1659 0002583  83.6649 276.4871 15.05655829 23503
STARLINK-5607;3.9;07:16:02;27;SW;07:18:14;70;SE;07:22:27;10;ENE;55404;1 55404U 23014P   26027.50579509  .00000081  00000-0  14538-4 0  9999;2 55404  70.0013 168.4085 0002858 269.4422  90.6409 14.98335222165880
STARLINK-34476;3.9;07:16:25;42;WNW;07:17:36;59;N;07:21:49;10;ENE;64364;1 64364U 25126W   26027.00002315 -.00029798  00000-0 -24993-2 0  9993;2 64364  70.0006 139.5270 0003139 269.6067 256.3061 14.98344052  5780
H-2A R/B;3.0;07:16:39;10;NNE;07:19:38;27;NNW;07:19:38;27;NNW;38341;1 38341U 12025E   26027.83382641  .00005641  00000-0  51363-3 0  9998;2 38341  98.4652 351.6451 0046345  86.5986 274.0532 14.94797912742115
STARLINK-35047;4.1;07:17:32;10;ESE;07:21:10;35;NE;07:24:48;10;NNW;65806;1 65806U 25218R   26027.57903836  .00007762  00000-0  54144-3 0  9994;2 65806  97.6020 252.4338 0002371  86.7784 273.3714 15.05655049 18782
Cosmos 2082;3.9;07:17:33;27;WNW;07:20:45;69;NNE;07:26:30;10;ESE;20624;1 20624U 90046A   26027.66303370  .00000138  00000-0  95707-4 0  9992;2 20624  71.0411 106.6599 0017258 267.4250  92.4897 14.14825572841826
STARLINK-36228;2.6;07:18:09;44;NNW;07:18:46;51;N;07:22:10;10;E;67096;1 67096U 25298X   26027.65822710  .00087512  00000-0  19793-2 0  9996;2 67096  69.9990 123.0225 0003230 271.5287  88.5525 15.42709956  6947
Cosmos 1680 Rocket;4.4;07:18:19;24;NW;07:20:55;40;N;07:25:56;10;ENE;16012;1 16012U 85079B   26027.67574380  .00000437  00000-0  15374-3 0  9993;2 16012  74.0590 121.0116 0015831 314.6216  45.3645 14.37726289115362
Cosmos 158 Rocket;4.0;07:18:37;35;WNW;07:20:14;48;WSW;07:24:58;10;SSE;2802;1  2802U 67045B   26027.81439105  .00000404  00000-0  11933-3 0  9990;2  2802  74.0100  64.4255 0062851  81.3577 279.4694 14.45584637 83116
GP-B;4.4;07:18:45;10;N;07:22:55;40;ENE;07:27:04;10;SSE;28230;1 28230U 04014A   26027.49269268  .00001435  00000-0  17454-3 0  9994;2 28230  89.8407  52.9013 0003404  85.9419 274.2196 14.83026483631493
STARLINK-36170;2.6;07:21:17;43;NW;07:21:59;51;N;07:25:23;10;E;67083;1 67083U 25298J   26027.66039156  .00068257  00000-0  15496-2 0  9998;2 67083  70.0016 123.0330 0003090 269.3095  90.7733 15.42687106  6946
STARLINK-35414;4.0;07:21:26;10;ESE;07:25:05;37;NE;07:28:46;10;NNW;65798;1 65798U 25218H   26027.78118046  .00009221  00000-0  64217-3 0  9992;2 65798  97.6017 252.6253 0001931  75.7475 284.3966 15.05663502 18810
STARLINK-35982;3.1;07:21:35;39;WSW;07:22:20;44;SW;07:26:21;10;SSE;66828;1 66828U 25280H   26027.50264316 -.00014106  00000-0 -11768-2 0  9990;2 66828  70.0015  78.4171 0002821 268.1805  91.9031 14.98329880  9909
STARLINK-35896;3.1;07:21:56;39;WSW;07:22:39;43;SW;07:26:39;10;SSE;66824;1 66824U 25280D   26027.57007078  .00010790  00000-0  89228-3 0  9993;2 66824  70.0021  78.2563 0002356 265.5018  94.5872 14.99120397  9911
STARLINK-5630;3.8;07:22:02;26;SW;07:24:22;74;SE;07:28:36;10;ENE;55406;1 55406U 23014R   26027.77700760  .00001735  00000-0  15314-3 0  9994;2 55406  70.0015 167.7530 0003114 269.9422  90.1380 14.98345718165921
STARLINK-34389;3.9;07:22:22;39;WNW;07:23:42;59;N;07:27:55;10;ENE;64351;1 64351U 25126H   26027.70779814 -.00074591  00000-0 -62964-2 0  9992;2 64351  70.0012 137.7656 0003176 270.6027  89.4769 14.98414510 34543
STARLINK-34473;3.9;07:22:23;39;WNW;07:23:44;59;N;07:27:56;10;ENE;64354;1 64354U 25126L   26027.70780397  .00007077  00000-0  60013-3 0  9990;2 64354  70.0015 137.7707 0003439 269.6216  90.4549 14.98340390 34548
Cosmos 1140 Rocket;3.5;07:22:50;30;WSW;07:25:23;66;NW;07:30:35;10;NE;11574;1 11574U 79089B   26027.82311630  .00000557  00000-0  17636-3 0  9995;2 11574  74.0689 166.6858 0016077 345.2473  14.8212 14.42322558430217
Sich 1;4.0;07:22:59;27;NW;07:22:59;27;NW;07:26:06;10;N;23657;1 23657U 95046A   26027.50655293  .00003677  00000-0  33992-3 0  9991;2 23657  82.5242 176.0074 0019870  76.7320 283.6116 14.94165766644979
STARLINK-34506;4.4;07:23:04;12;SSW;07:26:46;52;SE;07:30:54;10;ENE;64432;1 64432U 25129W   26027.44538773  .00007041  00000-0  59702-3 0  9994;2 64432  70.0022 178.2718 0003022 250.4853 109.5980 14.98348269 35059
STARLINK-35837;3.1;07:23:16;39;WSW;07:24:01;43;SW;07:28:00;10;SSE;66840;1 66840U 25280V   26027.43756588  .00000503  00000-0  48954-4 0  9996;2 66840  70.0009  78.5922 0002754 264.9135  95.1710 14.99151011  9894
STARLINK-35045;3.1;07:23:49;10;SE;07:27:43;59;ENE;07:31:38;10;NNW;65439;1 65439U 25194F   26027.84981703  .00010490  00000-0  72982-3 0  9990;2 65439  97.6039 244.1553 0002845  92.2056 267.9496 15.05662683 23505
STARLINK-35841;2.6;07:24:11;41;NW;07:24:58;52;N;07:28:22;10;E;67086;1 67086U 25298M   26027.66237734  .00062831  00000-0  14295-2 0  9991;2 67086  70.0003 123.0389 0003777 258.9780 101.0977 15.42646311  6945
SJ-11-01;4.2;07:24:13;10;NNE;07:28:49;67;WNW;07:33:25;10;SW;36088;1 36088U 09061A   26027.90118037  .00000879  00000-0  17826-3 0  9998;2 36088  97.9925  12.9900 0012261 103.1627 287.1557 14.63497906863978
Cosmos 2341 Rocket;4.0;07:24:19;10;SSW;07:30:44;83;WNW;07:37:07;10;NNE;24773;1 24773U 97017B   26027.51185103  .00000226  00000-0  22460-3 0  9995;2 24773  82.9199 200.9817 0024174 187.0670 188.9756 13.73963250442594
Cosmos 1844;3.9;07:24:26;28;WNW;07:27:22;60;N;07:32:54;10;E;17973;1 17973U 87041A   26027.66852662 -.00000081  00000-0 -16788-4 0  9990;2 17973  70.8989 120.7027 0028493  83.7455 276.6911 14.14534794997781
Cosmos 1023 Rocket;4.5;07:25:09;29;WSW;07:27:42;63;NW;07:32:54;10;NE;10962;1 10962U 78063B   26027.82482095  .00000518  00000-0  16253-3 0  9991;2 10962  74.0784 165.7408 0025316 335.3653  24.6293 14.42812982499083
STARLINK-35285;3.9;07:25:18;10;ESE;07:29:00;39;NE;07:32:43;10;NNW;65807;1 65807U 25218S   26027.78393770  .00010744  00000-0  74730-3 0  9995;2 65807  97.6023 252.6216 0001503  95.2738 264.8660 15.05669658 18813
Cosmos 1805 Rocket;4.2;07:25:20;34;WNW;07:25:34;34;NW;07:29:35;10;NNE;17192;1 17192U 86097B   26027.51625379  .00001023  00000-0  11448-3 0  9992;2 17192  82.5067 180.9321 0016734 156.6379 269.6934 14.85861283 94235
STARLINK-11212 [DTC];3.4;07:25:23;10;SSE;07:28:39;69;ENE;07:31:11;16;NNW;60246;1 60246U 24125J   26027.54050880  .00055560  00000-0  11657-2 0  9992;2 60246  97.2268 239.5472 0030543 343.3891  16.6355 15.44689171 85580
Meteor 1-15 Rocket;4.3;07:25:25;10;SSW;07:31:22;89;WNW;07:37:21;10;NNE;6660;1 06660U 73034B   26027.52934453  .00000100  00000-0  53190-4 0  9990;2 06660  81.2294 199.1732 0045528 247.9997 111.6332 14.06260846700235
Cosmos 1025 Rocket;3.5;07:25:59;10;NNW;07:30:19;61;ENE;07:34:38;10;SE;10974;1 10974U 78067B   26027.56954651  .00000848  00000-0  85290-4 0  9995;2 10974  82.4787  66.1805 0016172 351.9989   8.0969 14.89952065554281
Cosmos 2184 Rocket;4.2;07:27:05;20;WSW;07:31:08;47;NW;07:37:07;10;NNE;21938;1 21938U 92020B   26027.83350598  .00000197  00000-0  18797-3 0  9996;2 21938  82.9311 184.0883 0029942  53.5350 110.6381 13.75542401695516
STARLINK-35715;3.2;07:27:37;36;W;07:28:27;41;SW;07:32:25;10;SSE;66841;1 66841U 25280W   26027.10628932 -.00018376  00000-0 -15344-2 0  9996;2 66841  69.9998  79.4415 0002608 241.0542 119.0355 14.98378586  9845
STARLINK-35029;3.0;07:27:44;10;SE;07:31:39;63;ENE;07:35:36;10;NNW;65445;1 65445U 25194M   26027.58675439  .00007358  00000-0  51347-3 0  9995;2 65445  97.6033 243.8912 0002251  85.7350 274.4134 15.05659403 23469
STARLINK-5979;4.5;07:28:08;10;NNE;07:32:08;54;ESE;07:36:06;10;S;56345;1 56345U 23058AE  26027.50996504 -.00000720  00000-0 -51489-4 0  9998;2 56345  97.6036  29.9043 0001605 171.0096 189.1157 15.01271109151959
IRS-1D;3.6;07:28:19;10;NNE;07:33:41;89;ESE;07:39:01;10;SSW;24971;1 24971U 97057A   26027.47055104  .00000468  00000-0  17657-3 0  9991;2 24971  98.8343  18.4158 0051095 282.5577  76.9896 14.35446428482429
STARLINK-34270;3.9;07:28:24;36;WNW;07:29:54;58;N;07:34:06;10;ENE;64355;1 64355U 25126M   26027.57846116  .00007070  00000-0  59960-3 0  9990;2 64355  70.0018 138.1208 0002530 267.6513  92.4356 14.98339815 35732
STARLINK-34458;3.9;07:28:37;36;WNW;07:30:08;58;N;07:34:20;10;ENE;64360;1 64360U 25126S   26027.57862109  .00008599  00000-0  72732-3 0  9995;2 64360  70.0012 138.1173 0003357 277.7970  82.2808 14.98343548 34523
STARLINK-34514;4.3;07:29:04;12;SSW;07:32:54;56;SE;07:37:04;10;ENE;64416;1 64416U 25129E   26027.44956623  .00005981  00000-0  50841-3 0  9990;2 64416  70.0023 178.2956 0004238 290.8661  69.2044 14.98341078 35112
STARLINK-35357;3.9;07:29:15;10;SE;07:32:58;41;NE;07:36:43;10;NNW;65799;1 65799U 25218J   26027.85319807  .00012734  00000-0  88491-3 0  9992;2 65799  97.6018 252.6833 0002208  71.8578 288.2889 15.05660388 18822
STARLINK-35476;3.2;07:29:22;35;W;07:30:15;40;SW;07:34:14;10;SSE;66825;1 66825U 25280E   26026.70591765 -.00205691  00000-0 -17995-1 0  9997;2 66825  70.0001  80.4553 0002274 210.1485 149.9544 14.97784139  9781
Cosmos 1500 Rocket;4.3;07:29:37;32;WNW;07:30:04;33;NW;07:34:08;10;NNE;14373;1 14373U 83099B   26027.50714211  .00001027  00000-0  11409-3 0  9993;2 14373  82.5397 181.1883 0017860 274.8793  85.0384 14.86178708266503
STARLINK-36222;2.6;07:29:49;39;NW;07:30:44;52;N;07:34:08;10;E;67097;1 67097U 25298Y   26027.66632934  .00087216  00000-0  19726-2 0  9992;2 67097  69.9993 123.0520 0002967 276.0826  84.0018 15.42712102  6949
Cosmos 1408 Rocket;4.3;07:29:56;30;NW;07:29:59;30;NW;07:33:49;10;NNE;13553;1 13553U 82092B   26027.51976186  .00001000  00000-0  10952-3 0  9999;2 13553  82.5687 179.8951 0021831  78.7048 347.9737 14.86615848322811
STARLINK-36055;3.2;07:30:30;35;W;07:31:22;39;SW;07:35:19;10;SSE;66846;1 66846U 25280AB  26027.50931044  .00002062  00000-0  17683-3 0  9998;2 66846  70.0000  78.4416 0003007 268.6667  91.4148 14.99145420  9915
STARLINK-5085;3.8;07:30:33;36;W;07:32:08;64;NNW;07:36:22;10;ENE;55392;1 55392U 23014B   26027.44713879 -.00001491  00000-0 -11723-3 0  9998;2 55392  70.0013 148.3366 0002995 271.7272  88.3544 14.98319146166372
SL-24 R/B;3.8;07:30:42;10;NNE;07:34:26;59;WNW;07:38:30;10;SW;31699;1 31699U 07026B   26027.71868998  .00001557  00000-0  22441-3 0  9990;2 31699  97.4441  14.7937 0335280  75.3496  94.9710 14.45704067979222
STARLINK-35058;4.5;07:30:55;10;ESE;07:34:20;28;NE;07:37:45;10;NNW;65394;1 65394U 25191R   26027.58793605  .00006656  00000-0  46499-3 0  9993;2 65394  97.6034 260.9963 0002093  85.8863 274.2602 15.05656513 24089
Cosmos 962 Rocket;4.4;07:31:19;10;SSW;07:37:31;69;WNW;07:43:49;10;NNE;10461;1 10461U 77107B   26027.45441860  .00000164  00000-0  15011-3 0  9995;2 10461  82.9482 197.2840 0032851 343.9873  74.2473 13.77129252423469
Cosmos 304 Rocket;3.8;07:31:37;10;SW;07:36:24;79;SE;07:41:12;10;NE;4139;1 04139U 69091B   26027.49973340  .00001363  00000-0  25201-3 0  9994;2 04139  74.0303 184.4666 0005504 206.4481 153.6408 14.66403547989092
STARLINK-35039;3.0;07:31:40;10;SE;07:35:36;66;ENE;07:39:33;10;NNW;65451;1 65451U 25194T   26027.85535693  .00007733  00000-0  53944-3 0  9991;2 65451  97.6037 244.1506 0002492  88.1271 272.0241 15.05654356 23509
STARLINK-5886;4.4;07:31:55;10;NNE;07:35:50;54;ESE;07:39:43;10;S;56350;1 56350U 23058AK  26027.51512374 -.00000119  00000-0 -40492-5 0  9999;2 56350  97.6047  30.6689 0001814  89.1273 271.0162 15.05647549152003
STARLINK-34932;4.5;07:32:57;10;ESE;07:36:20;27;NE;07:39:43;10;N;65179;1 65179U 25175F   26027.58929114  .00010395  00000-0  72340-3 0  9991;2 65179  97.6035 262.1111 0002168  89.6315 270.5160 15.05656561 26451
STARLINK-36166;2.6;07:32:57;37;NW;07:33:58;53;N;07:37:22;10;E;67084;1 67084U 25298K   26027.66849239  .00068830  00000-0  15628-2 0  9994;2 67084  69.9982 123.0592 0003041 279.1049  80.9788 15.42680404  6945
STARLINK-35406;3.8;07:33:07;10;SE;07:36:53;43;NE;07:40:39;10;NNW;65795;1 65795U 25218E   26027.85594556  .00008790  00000-0  61246-3 0  9990;2 65795  97.6013 252.6802 0002612  85.6598 274.4927 15.05659294 18827
Cosmos 2369 Rocket;2.7;07:33:19;10;SSW;07:38:56;61;SE;07:44:36;10;NE;26070;1 26070U 00006B   26027.82261056  .00000347  00000-0  20072-3 0  9996;2 26070  71.0013 183.7632 0018578 246.5580 113.3590 14.15815908342775
STARLINK-5837;4.3;07:33:25;10;NNE;07:37:26;59;ESE;07:41:26;10;S;56346;1 56346U 23058AF  26027.51367140  .00000214  00000-0  21164-4 0  9991;2 56346  97.6036  29.9001 0001013 107.5683 252.5652 15.01262364151951
STARLINK-36061;3.3;07:33:54;33;W;07:34:51;38;SW;07:38:46;10;SSE;66847;1 66847U 25280AC  26027.57795456  .00009525  00000-0  80530-3 0  9993;2 66847  70.0004  78.2772 0003194 269.6089  90.4704 14.98313996  9910
STARLINK-5605;3.7;07:34:04;23;SW;07:36:39;82;SE;07:40:55;10;ENE;55411;1 55411U 23014W   26027.65183901  .00000134  00000-0  18998-4 0  9993;2 55411  70.0006 168.1177 0002657 268.6216  91.4639 14.98342617165901
STARLINK-34243;3.9;07:34:24;33;WNW;07:36:03;57;N;07:40:15;10;ENE;64361;1 64361U 25126T   26027.51587398  .00014973  00000-0  12595-2 0  9997;2 64361  70.0017 138.3033 0003181 278.6986  81.3813 14.98344158 34511
STARLINK-35094;4.4;07:34:47;10;ESE;07:38:15;29;NE;07:41:42;10;NNW;65395;1 65395U 25191S   26027.52424789  .00013052  00000-0  90678-3 0  9998;2 65395  97.6032 260.9272 0002648  84.8849 275.2680 15.05661357 24089
STARLINK-34487;4.2;07:35:04;11;SW;07:39:01;59;SE;07:43:12;10;ENE;64417;1 64417U 25129F   26027.52049845  .00010272  00000-0  86696-3 0  9995;2 64417  70.0004 178.1334 0002802 264.8137  95.2702 14.98351297 35063
STARLINK-34507;4.2;07:35:19;11;SW;07:39:17;59;SE;07:43:28;10;ENE;64437;1 64437U 25129AB  26027.52066398  .00003085  00000-0  26621-3 0  9995;2 64437  70.0008 178.1330 0002751 270.7570  89.3274 14.98337174 35128
Cosmos 371 Rocket;3.4;07:35:23;10;SW;07:40:12;79;SE;07:45:00;10;NE;4579;1 04579U 70083B   26027.50060443  .00001254  00000-0  24746-3 0  9990;2 04579  74.0008 185.3059 0009347 146.5666 213.6094 14.63533295934220
Cosmos 1954 Rocket;4.2;07:35:29;10;SSW;07:40:38;73;SE;07:45:51;10;NE;19257;1 19257U 88053B   26027.86522218  .00000404  00000-0  13955-3 0  9993;2 19257  74.0464 187.7075 0019860  15.3819 150.1226 14.38889877970722
